Protein	Ratio_0	Ratio_2	Ratio_6	Ratio_12	Ratio_18	Ratio_24
Ptpn6	0.453071209168655	0.356104245633902	0.0561967112795614	-0.906382304840928	0.047672997504493	-0.0427381840422812
Pebp1	1.38598850827031	0.380841995595009	0.326410265272774	3.89267527219901	-1.40960662619152	-0.0281245332965015
Snrpd3	0.458738562772105	-0.605128308458175	-0.0980652167947896	-0.77751165252877	0.839699946684665	-0.126161587193147
Actn4	0.579549879249465	1.00213495323736	0.337494278491385	1.54623471727796	-0.647793321050239	0.112514091650169
Rars	-0.968082092744207	0.0137397995848794	0.0300991516254108	-0.930757093335995	-1.17182297318462	0.246401961884705
Uhrf1	-0.372058814492832	0.576590737121916	-0.361416573239731	-1.2244311243649	0.421667168089484	-0.348027053467521
Lrrc59	-0.117088526903938	-0.35746253418854	-0.0732337213486017	0.167609290593309	-0.0997696514864224	0.287422612605579
Capzb	-0.111669118930769	-0.0873191901738082	-0.297393124131143	-0.668433465082794	1.3777427147125	-0.178370370635244
Lig1	-0.188553873190321	0.380840069252464	0.202377891013545	-0.342339335866684	-0.0813321111953419	0.504198979832509
Arpc1b	-0.25518178272575	-0.798045026227217	0.184777749991465	-0.21914322661892	0.45943061328886	-0.85758504349001
Hp1bp3	-0.461009808097622	-0.590698044592372	-0.44598402512979	-0.24262993127438	-0.259715689158404	0.711037720969943
Cdc37	1.29209785911365	0.394548127463827	0.182063585798048	1.28111858185072	-0.013923202673773	0.548051325220866
Actr3	-0.043109010797633	0.0212627170365346	-0.100607088865279	0.746788176325485	0.254076777537258	0.165205734031789
Psma7	0.475126342936976	-0.245258612153242	0.357065541718688	0.352279358249088	-3.18679563101337	0.090145388388466
Ptprc	0.566326472808081	-0.983890168736409	0.0675120531026738	0.995221964449403	-0.0409793540237485	0.83649594163748
Psma5	0.595967451791509	0.136904710155856	-0.563545923170569	1.27924153576767	-0.40423635568963	-0.25470679873849
Acly	-0.565587076951068	0.157281200321371	-0.0172730340073587	-0.178786485244116	-1.52508724266025	-0.0260536075114673
Lrpprc	-0.669671300706635	-0.130964339703472	-0.0510192353150186	0.0767281452187779	-0.381972710730255	-0.319193177342032
Rpl29	-0.177625138192759	-0.779620061546899	0.541061654207533	2.54772657106037	0.0171402333107101	-0.743970609885015
Etfb	-0.0275432019900356	-0.852975316787964	-0.20999217793824	-0.444027560924405	0.571847972701678	0.105325260955684
Dpp4	-0.148517573173603	-1.37093539793886	0.503264840102222	-0.200302099942736	-0.87755680986109	0.37361113957751
Hnrnpa0	0.0326727958592627	-0.821637433173502	-0.0249319713282627	2.00864098500039	3.22190453207548	0.0518243210207275
Tmpo	0.848256933830688	0.197974661257142	-0.133945913836846	1.09354058889983	0.775313569488654	0.25512616544135
Sf3b1	0.151912246433334	0.78067965746586	0.295151670434406	1.05078576626149	0.48087037541342	0.29778905740646
Ssrp1	-0.544117161925811	0.618935628335654	0.384781320311934	2.06386403895353	-2.18727175025424	0.253051575367261
Hyou1	-1.0395630670912	-0.281588457016219	0.351202463271977	0.283622854895392	0.228864779107415	-0.79809891143274
Psmd2	-0.0213142012455402	0.512215891349306	0.0600338466836696	-0.0317260584640415	0.146784042550132	-0.316573020614146
Prdx2	1.98284487131256	0.221329445361314	0.123192775195867	0.698749675606306	0.063330438969824	1.01619495368967
Eftud2	0.477885131309867	0.249905422885253	-0.0784729143405531	2.90388652949038	0.741840852471119	0.53509211592963
Rab1b	-0.7251861278396	0.152961215338001	0.214331387606477	2.68975362781566	-2.4131674592247	-0.0058562061674922
Fh	0.125849292782014	0.0833564462781435	-0.0629622944520343	0.100355264864814	-1.40740057803364	-0.00301755981041237
Rps24	0.0481957615486343	0.060550850755473	0.32112374049998	3.39577858377369	-1.21253535132413	0.100755473489096
Park7	-0.479386623059111	0.314864447106523	0.00298499822336614	0.684929858373946	-2.32742558348635	-0.681817005081741
Akr1b1	-0.0374506900733043	-0.300187293204181	0.0213423213490606	-0.465166150552153	-0.200647558339504	0.129530487168887
Lsp1	0.828097976662296	0.266548136031813	0.246603035501114	-1.07649840893688	0.833930755686959	0.287998735301969
Prpf8	0.336112260608203	0.848400086385858	0.085421443931196	1.98427519489626	0.264609544063433	0.390735111015622
Rbm14	-1.70543718472333	-0.690636712147587	-0.0204162458595979	0.20263197242859	-1.1984899295408	0.467413242105926
Prdx6	0.802680621327619	0.381311752859368	0.243494376441706	1.10454941745517	-0.27989949450294	-0.707268081976628
Iqgap1	-1.11276001068943	0.342717701423371	0.120471252973802	1.48575376281684	-0.808445217149349	0.127170434780514
Ipo5	-0.126723805397273	-0.00200472282497621	-0.0286001738685808	0.83003741806124	-2.03991730741273	-0.958701130584259
Sf3b3	0.851557909400526	0.481757832101094	-0.228632192290399	1.40641019211397	-1.3575077040598	0.485285785969744
Idh3a	0.700833327534537	-0.130037008695382	-0.123610347994408	0.775696674509609	0.977053346994233	0.00346071292281399
Dars	-0.432322875898024	0.776322665961245	-0.264419146206786	0.369327939838705	-1.88195494118505	1.33382265643724
Pgls	0.432686397423132	0.117423335423571	0.561844518660769	0.881332017992018	2.33019552904242	-0.659973903696413
Rpl30	-0.622473857257043	0.609870057394846	0.325873663021114	0.842085067813798	-0.333265295896778	0.0715800785902605
Snrnp200	-0.263667824224158	0.495887079130434	-0.336335560173138	-0.25189373684431	-0.697506210004413	-0.183390170131161
Sumo2	-0.83567250119843	1.21945226510852	0.894756227245915	-0.281757554888173	0.519714153848405	-0.293733932994143
Cox6c	0.841224772699874	0.33420251008934	-0.116080888757222	0.0756497119262646	0.316574718196979	0.599241112620163
Cyb5a	-1.5914863360513	-2.39841356285498	0.253615206252134	2.38682876979624	-0.962069216188448	-0.206733343640841
Oxct1	1.09747831748975	0.379237569486849	-0.180748445192721	-0.0871447485614993	-0.557913008153405	0.169414887617108
Nnt	0.345185240870105	0.876650127867538	0.00190331832812755	0.822191959290834	1.0845734186944	0.387732973802803
Rab7a	0.0508768776996025	0.0590020447280898	0.0998890404173019	1.36664170048542	-1.7536060470766	0.075882045620902
Rps15	0.0198500512559778	-1.60988699558403	0.0258497446440469	-1.35724588990601	-0.647936251708108	-0.764070107549164
Rpl36	0.112542764871505	-0.451513521935937	-0.533273006989589	-1.55209862668498	-0.969402906802978	-0.764719802440281
Rpn2	0.605155704766147	0.083890668298323	0.294387519345	1.45920860181691	-0.160668498898812	-0.0695508932366439
Srsf3	0.0793206272213662	0.185288379800808	0.186236082975337	4.16300868424084	-0.160818270249805	0.862453768748156
Atp5l	1.2381402103099	0.491688999277235	0.30961121909619	0.155209328543643	-0.233798195730008	0.193637162733598
Pde2a	0.111931155375661	1.13121840656765	0.0793332766796298	-0.269224741378598	0.16032777400606	-1.75858308102439
Dhx15	-0.0676732780337724	-0.651470582446307	0.0672587213910389	0.230247160498951	-1.69124855693427	0.0749433203437585
Raly	0.315366264615588	0.0812811297175381	0.512085071332889	0.199751107760975	1.37939615708693	-0.163868334626053
Paics	0.653945492757127	-0.101357699562231	0.177862461724986	0.513148946399221	0.48843044662704	-0.965968843368918
Rpl35a	0.696466604982927	-0.892831461690822	-0.0370177929561759	-1.12573621487311	0.728961423951242	0.287407725003544
Sarnp	-0.335026077861373	-1.1173580811309	-0.0910217239509053	-1.81811392635067	-0.132474661093964	0.442358488753865
Trap1	0.542284703610669	1.11741831907367	0.0995705945741386	0.61571488198571	0.0878141081842709	0.108879124151726
Ywhah	-0.250490510212285	0.452429707948956	-0.0429571198174645	-0.618560964480729	-0.852815395599356	-0.0102692606252492
Mthfd1	-0.0894244541059586	-0.510836259159894	-0.12972431995138	0.699098436465981	-0.347685175319437	0.0897937739646419
Anp32b	-0.670266323071839	0.867726510069748	0.193852318094037	2.23623530262652	-0.39250742375469	0.658063647075082
Anp32a	-0.40882102964245	-0.808090307842238	0.533630436359768	-0.149865407435287	-1.34312709270685	-0.66830724127472
Ppp2r1a	-0.095907242898211	-0.32983530708571	0.399641615152296	-0.139748797361211	0.694766665878612	-0.172903820961588
Srsf6	-0.332265738290325	0.331018493553554	-0.0556580875564971	1.27459459089225	0.488276785557614	0.28329306146922
Mif	1.02515281402548	0.675237350308088	-0.122435899096448	2.95366150032015	-2.62695038952418	-0.373910738254349
Rps29	-1.67336404725569	-0.510344405763426	-0.269989470968397	2.51155607361158	-2.59516955626934	-0.435199584048126
Dld	1.16362941987512	0.872653505854517	-0.381597856455851	1.45348853700153	2.3100454762893	0.52898873359588
Ppib	0.855906583246082	0.711663758041081	0.165039065297989	1.25428698921401	-0.234072092649889	0.205358447700011
Ranbp1	-0.536216644955536	0.127598721274875	0.117901250071332	1.37324608819496	-0.32757969666423	-0.571414880673144
Cacybp	0.386185527731308	1.15177646836695	-0.0878003093580215	1.318470396524	-0.445798995073634	-0.305196590909406
Matr3	0.603713453098833	0.486106542713297	-0.158292509069715	1.41944169687002	-0.499620240879476	-0.26183383558956
Atp2a2	0.349086814068911	-0.668459661044615	-0.149305282831701	-0.412157980703167	0.206476890378938	0.226128742828388
Atp1a1	-0.0307285410838549	-0.154027348798175	0.113089683524026	0.332684983339754	0.848483994868168	0.653223986708248
Top1	0.574063100404781	0.0227089570086102	-0.0331238031767741	0.207709084237412	0.301667632769038	0.852784348553827
G3bp1	0.324726988921301	1.76661893047733	-0.019739660375059	0.917181781227189	0.485338050294492	-0.906076414621159
Fubp1	-0.113945527962374	-0.504645968928526	0.257411182565448	0.108099786788331	-0.516687001052969	-0.0989042901376737
Naca	0.689096953841893	0.332082202353221	0.270201678673599	1.29932047921702	-0.638814806798427	-1.30879935757485
Prpf19	0.0137351651562678	0.945330701740694	-0.182644759036982	1.28857754547198	-0.412545125899222	1.08550398849398
Rpl21	0.316661609929541	0.171022957856576	0.053695378395141	2.11523722459581	-2.35139022990333	0.0676983056807347
Bsg	0.0595020155831841	0.505619565384418	-0.446715791816035	-0.139552432410305	-0.694094872730856	0.232703049968044
Eif3a	0.819192738274738	2.2755599989209	0.143208124325254	2.26252149257067	0.0888457789670086	-0.687177391033106
Nsun2	-0.259420992937821	-0.124060715719632	-0.113993721312977	-0.477561219056937	-0.0885836921650232	-0.399910195117066
Uqcrc1	-0.0957446561773286	-0.266201528070785	0.274330211092466	0.184347169648778	0.645423369851544	0.0900162945287679
Btf3	-1.03275731755544	0.778580779688141	-0.219437838446452	-1.22899309121966	-2.42118646950681	-1.08661266659831
Etfa	0.723354957952495	0.185051676111331	-0.30875980870466	-0.0224180036267055	0.65905380826291	0.362590990499661
Clic1	-0.477340991375692	-0.429244150025188	0.354789040936963	0.900551398464435	-0.292251910610336	0.137567560090263
Immt	0.459585660119733	-0.268844472222964	-0.346716095738079	-0.324749357055051	0.476508227247053	0.912032370249032
Eif2s3x	-0.321112916750408	0.234135294355774	0.288471358852869	1.00049887879957	0.0717653347402815	0.0166135474272107
Parp1	-1.60357849941973	-0.906094338332476	0.266465652253393	1.2977443504884	-0.140220952610274	0.510522292227728
Rpl34	0.80827896213792	-0.0552458915988889	-0.00151754613236991	0.0620556105575668	0.982094590784389	0.378358847412016
Ssb	0.136856068740023	0.271217040906825	0.0723914250352262	-1.41458081028946	0.787711422657901	0.26401026757402
Ruvbl2	-0.177064599788253	0.517617000384685	0.16159306290477	1.24570115990808	-2.04143235122902	0.0995719309415974
Gnb2	-0.438673822024187	-0.482336436718255	0.133229564896756	-0.699165906546345	-0.703881265122551	0.643417837118262
Cap1	-0.437282366797671	0.10779924456898	-0.282425591640547	-0.55906270660199	-0.360998486833935	-0.519828569729185
Tpt1	1.30847951501761	1.39031462756291	0.16414625251928	3.91803290289079	-0.819443547314222	-0.777477621012208
Tardbp	0.312084239870348	-0.221231750490568	-0.247049629144557	-0.0910970389956679	-0.0202253354104502	0.43447204564697
St13	-0.0244940182659317	-0.447378398330793	0.350197440834298	2.17618424805331	-0.500602968726533	-0.615593791881047
Idh2	-0.201571455077801	-0.447513130955992	0.115710823460008	0.0271989982551369	-0.613354294653511	0.757827457511598
Snrpd2	-0.604767630908131	0.719727981159267	-2.16708159687872	-0.687080963634724	-0.693255648350364	1.03001699360813
Rbbp4	-0.162593835759116	-0.125054358446257	0.185158428588777	0.74246667569245	0.342605110801281	0.163961685066633
Fus	-0.891358472186269	0.739121089855665	0.282676620715271	0.947007928988947	-1.86874180185543	0.442277754396401
Ywhab	-0.358215671535733	0.260969362145727	-0.277110071725144	-1.7165043665848	-0.0579955688336256	-0.00507341004892758
Pck2	0.638170397243978	0.00958498064854988	-0.0976594083240266	0.557314563977471	-0.612940856210532	0.504834636705989
Cad	-0.115648379373144	0.178681616206369	0.0895640600475266	0.550177424704679	-0.0185107377292937	0.364274843421146
Acat1	0.772842579123587	-0.157201288194424	0.18711421019832	0.615856462395953	-0.232863427545626	0.0178027337087586
Gdi2	0.0453758718954453	0.0870132720812068	-0.156976677435578	1.65114240008449	-2.05962659955748	-0.743241307025636
H2-D1	0.19174296858248	-0.250050357423024	0.142614841283006	2.65052463335222	1.69846094251121	0.150309470739027
Arhgdib	1.01931962904312	0.0639590595555877	0.144707751948387	-0.963971562578729	-0.374492881034709	-0.440594486322665
Rps28	0.0721023872388097	0.413886435092439	0.100780785506056	0.74229107370784	-1.61894345998656	-0.347123682276026
Supt16h	0.162429763449396	-0.216660510761468	0.104573089507325	1.18674250954731	-1.33060234027971	0.431276566412682
Eif2s1	0.162802274617851	-0.166619005835892	0.0846458527803193	-1.10121927556729	0.127324131424773	-1.2922181449583
Mdh1	-0.0380363967584074	0.407125812422136	0.0725779374833759	1.46319184775898	-0.142199028096296	0.48554548804029
Elavl1	-0.25460089280575	-0.173212556784248	0.0935023528700398	0.55931846001441	-1.06776792573839	0.402635631579053
Hadha	-0.322037690021901	-0.139968387854601	-0.00790167746806129	0.638439030243831	-0.248319465382871	0.653932048803159
Mtco2	0.496522101661612	-0.070227253305994	-0.092006365548959	-0.100802534864499	-2.5995573481603	0.470801778162117
Nop58	-0.0685331743067081	-0.630853041661403	0.24688935120251	0.157547159937623	-0.321553781844762	0.425142904337096
Tufm	0.651878284125515	0.488885310876942	-0.0507375148491758	-0.0243406405556416	-0.643385686593498	0.235609958436074
Rps23	-1.59747645344782	-0.091366790465834	-0.197228371592015	-0.437792662670493	1.20780849986606	0.827092816564369
Arhgdia	1.94717233403246	1.5274051308536	0.111351268279865	1.70816236082191	-0.2567922030256	0.786071727215827
Txn	1.56803106550584	-1.80259537201693	0.0994627778986619	0.79006223757686	1.34581625482249	0.235941247141416
Myl6	-0.0467917051589056	-0.909407914767823	0.123322335021513	0.740427628158043	-0.312301632338402	-0.847120133739673
Srsf7	-0.304235754705388	-0.468015176580283	0.303268923196361	0.0812633692114228	-1.6195855470034	0.743977812497874
Atp5f1	-0.389501035211533	-0.593304346817526	0.128116796861089	0.418138478604365	-0.715498154459731	0.355227188714615
Rcc1	0.968094796273884	-0.137939588700797	0.3085174148654	-2.75899584847004	-0.350917766130328	-0.100741391050988
Rps10	0.989657284957775	0.0306445705396155	-0.0585464290698485	3.64879048802384	0.953117135816425	-0.297126345955592
Tln1	-0.0457194662891312	0.101356838892112	0.0713375423391458	-0.145827144389118	0.248125599934961	1.19968698907568
Ruvbl1	-0.472276306651014	-0.207476910530848	-0.105798071058957	0.564495022141764	-2.44680886089391	-0.171772192038032
Khsrp	0.505058142132176	0.4162319563129	-0.0145893782890549	0.832009908585585	0.361788152266323	0.488439311104529
Snd1	-0.147834695075163	-0.301719342314613	0.0269050638424453	0.0565613904849342	0.472497578320815	-0.0316325461787805
Atp5d	-0.179730008971269	-0.32136022183687	-0.0837898526529137	-1.32249028791981	0.151679409270027	0.335190816008468
Atp5c1	0.0850187250312645	-0.485645634113527	0.137624016510855	-0.855511657740564	-0.0798610985992827	0.576696118130951
Hspa4	1.14470549355185	1.18760690669788	0.083252674907967	1.15740713928408	-0.825696704431394	-0.0908950725470892
Eif4a3	0.500799478944	-0.131605604342973	0.2636421688577	0.571663957630344	1.09881724388619	0.0137100666160315
Plcg2	-0.41191272593447	-0.365415742836946	0.0248163751407766	0.29149098710152	-0.729159803537832	-0.463248135126865
Aco2	0.428881902477393	0.0570450805166688	-0.0234173028310547	0.9388128286817	0.839498999831541	0.423533832492528
Srsf2	1.42728956840099	-0.840448321749549	0.426548400536751	-0.0258503861403359	1.14513374395157	0.131107917895828
Rps21	-0.40659802809198	0.457861164095165	0.031044581651025	-0.306055523851169	-0.961627372566818	-0.639981432447112
Psat1	-0.114788112927493	-0.691306425324157	0.141383440340821	1.06943371455202	-0.234429042056764	-0.474985497128175
Serbp1	0.286687761302687	-0.238772731308618	0.382863272081057	0.312752223222841	0.226303226487405	-0.503052797913763
Eef1b	0.632853162441734	1.83331212538382	0.284829703146733	2.32215507055055	-0.879323835726895	-1.36323245785891
Cs	0.0532645811977363	-0.241291183303479	0.106727997261833	0.174923650970123	0.00756931802996164	0.189191658330091
Eprs	0.176290963726367	-0.218492107778114	0.153145174887747	-0.429215498136535	0.365963084223331	-0.141478932456941
Hnrnph1	0.24268250261134	0.00766065093332398	0.482564758633632	1.1388727784118	-0.574167395127991	0.674407915304091
Pcbp2	1.08110473619818	-0.271974261806909	0.570862573147664	1.28696060920384	0.445539002314695	-0.126125589105931
Pcbp3	1.08110473619818	-0.271974261806909	0.570862573147664	1.28696060920384	0.445539002314695	-0.126125589105931
Gpi	0.382701228020962	-0.118506648301884	-0.492779765903668	0.246997097061981	-0.370013752967687	-1.31761390448386
Pdia6	0.664536364277578	-0.15758030227977	0.547219417214102	1.43778175449936	0.722144259886841	-0.28735093108801
Fkbp4	0.288495321333153	0.115473636477786	-0.0272100341509838	-1.12958324189277	0.680565926563033	0.0924402644722869
Esyt1	-1.0382690238358	-0.746718931676988	0.0435191334418613	0.585035377233271	-1.05343580944591	-0.201565315689695
Cox4i1	-0.0304649223150643	-1.00817127113646	0.153587052982597	0.927403619277406	-0.213098988830361	0.312537354320807
Mcm5	-0.636648848842386	0.626285245634492	0.14133126350903	1.1562319226309	-1.22666097945743	0.647878139389724
Rpl22	0.939994580998981	-0.181751182340852	0.133847666316745	1.97587837694291	0.735567056954064	-0.366047823674996
Aldh2	0.220330723865159	0.142233506881502	0.360022199231852	0.881428949135368	-0.110371897494088	0.757796611807147
Mcm4	0.0367604146496774	0.258506631311102	-0.0441993065896901	0.142153242343153	-0.650995509364666	0.655701624825522
Erh	0.867357367513157	-0.375256161960542	0.105048256193836	0.770399515235583	1.14613018289587	0.339747174249342
Rps17	1.59149342307939	-0.0847937312484757	-0.238505186640638	1.29550255253608	-0.058097346472237	-0.683124616215514
Srsf1	0.229324874807445	-0.718893578689946	0.311147612574592	0.052685305460404	0.655520860644017	0.301555480110966
Fasn	-0.218849171329287	-0.128884679494867	0.0347125059971229	0.615652897873151	-0.733497427073486	-0.0198577282647735
Sod1	0.526550237585374	-0.299000364636592	0.261433975164915	-0.0514784433303343	-0.108868743476457	-0.26446297616245
Atp5o	-0.0598204331996784	0.312352649180589	0.0156292313793145	1.69453026689637	-1.14534311112395	0.693445034359611
Pgam1	1.40956927389877	1.26609312118541	-0.0250618383983744	3.34110457761759	2.52648706728678	0.261957928299749
Rps27	0.147692537244299	-0.526191435667894	0.7606792809574	-0.308736043481685	-0.209126651378299	-0.157820276450805
Mthfd1l	0.516410986964627	0.334999568131021	0.157213144600382	1.1643276137212	0.467544408120646	0.313285703606426
Tagln2	0.496413229744386	-0.612739255364846	0.214290485947218	0.530533282833879	-0.238557897285588	-0.23121772689614
Got2	0.582379471134527	-0.465702734458906	0.280522518271605	1.36955100458048	-0.174359817776374	0.147909298561029
Uqcrc2	0.653666850052545	-0.369415553995722	-0.11082219463366	0.30124404504378	0.464342088995084	0.441156454338302
Kpnb1	0.00808682637457458	0.179353597917051	-0.183292841238514	0.478160858588976	-2.09963952585533	-0.703447914011079
Lbr	-0.115421405988992	-0.514746298138535	-0.0508731973798149	-0.0722395304307917	0.0615658431147524	0.8860948283213
Slc3a2	0.876203525346498	0.248262029200614	-0.0338594384854704	1.01663312034684	0.195694782895629	0.324884337243474
Rbmxl1	0.0829618066212833	-0.112986266086847	0.305629608366743	-0.369850952240196	1.54091243535238	0.337835463644116
Rbmx	0.0829618066212833	-0.112986266086847	0.305629608366743	-0.369850952240196	1.54091243535238	0.337835463644116
Nop56	0.482975820584227	-0.58874514443639	-0.140552253137984	1.02166144512482	0.0597518426797858	-0.000398400919942551
Cltc	-1.02479095675627	-0.632624222358807	0.00189570608689434	0.243364568546966	0.0368262518735924	-0.221068580437415
Ddx3x	0.339917101234896	-0.301736878177346	0.0613236520428024	0.411707627795174	0.143242884092916	-0.0454359525460249
D1Pas1	0.339917101234896	-0.301736878177346	0.0613236520428024	0.411707627795174	0.143242884092916	-0.0454359525460249
P4hb	0.0501233611635694	-0.507554451908953	0.509704352383875	-0.257753405169421	0.342968656602414	-0.123763812416077
Msn	-0.232168405203846	0.251972149740405	0.211236777566851	1.08165565168162	0.287243715733105	0.515955188986663
Fbl	0.187020421631683	0.362526952008302	-0.0415418033147178	1.50559473327497	0.135255899236952	-0.0473019035965923
Ddx39b	-0.581698647951126	-0.245650833320103	0.0696066762751553	0.751623070033078	-1.46666405410439	0.225252645871051
Rpl32	-0.344434378514457	0.0412587810182933	-0.159064635791035	-0.181277740264625	-1.20150474579719	-0.825773222314928
Cox5a	0.354058239473089	-0.286382960220051	-0.0424908729345645	0.971922090253341	-0.640062599097395	0.533319796869549
Rps5	-0.203954615616391	-0.464519903496634	0.201947841728281	-0.0771999403000301	-0.0266610087487612	-0.219845643347086
Syncrip	0.612702067417784	0.0653283589386137	-0.0292237461097298	2.16013754662614	-1.31608577227157	0.11890879933634
Smarca5	-0.268324189173716	-0.498491965755781	0.0776062168129907	-0.748764654305739	0.431632936517893	0.34374080394614
Rpl9	-0.387468866244999	0.209107928852821	0.0017386489253699	-0.0451602527681771	0.235316653036537	0.376833348651307
Slc25a3	0.176638911623532	-0.354572733405297	0.154596636571325	0.0816801935804955	-0.698343335585458	0.0230437020677178
Impdh2	0.394741595342204	-0.152954203522022	0.16414914668103	0.498990835720303	0.0097314038847589	-0.253573208481412
Rpl24	1.13189851745229	0.74883786786077	-0.232574918282407	0.17438773777949	-0.762180302341895	0.0566261068743502
Mcm6	0.0154393674254045	-0.147154032117672	0.012256407105913	0.380630908383367	0.310428970469937	0.667770188217593
Nono	0.466987461967078	-0.57288458249471	0.0303876388201368	1.74653936357428	0.575598679481729	0.0076058402268373
Rpl26	0.150545673903835	-0.400119678097167	-0.0380315576379312	-0.289947813655766	0.483401320651941	0.571941955102313
Rbm3	-0.452487240081636	-0.233179486508764	-0.190535460912401	2.19554096000877	2.68875132491428	0.0655604260384628
Rpl18a	0.833867168065921	0.071219298783508	-0.149603686885149	0.373026096342558	-0.189004757239221	-0.0775031778512236
Sdha	0.0361701059938936	-0.262525566903949	-0.246586346698658	-0.162851766958815	-0.293028196932694	0.278259233068799
Rpn1	-0.0851283798826673	-0.636561993904825	-0.185408946548135	0.148645699396396	0.909099715736788	0.101669396257572
Nap1l1	1.94331902031109	-0.517411808266493	0.151728934290684	1.86965651176273	-0.93681089992551	-0.355720933769429
Calm1	0.529505951033232	-0.456419002386114	0.561463158640752	1.04178352269838	0.28619891171507	0.566864367488387
Cbx3	-0.420210073128912	0.375298804782573	0.13398232502104	2.2022836809344	-0.168800722380212	0.279429949546793
Inpp5d	0.272322924693253	-0.641677693432997	0.290649657259452	-0.743501015090714	-0.229741861627557	-0.378353836063005
Rpl35	-0.476974018650348	-0.736325974039164	-0.00216581590705308	0.439701899096442	-1.09368145955627	-0.0805915972245905
Dnmt1	-0.0978720356281499	-0.288717669200405	0.141668911805138	-0.26284718282381	-0.203183088651996	0.260385987386332
Rpl17	0.76107259559224	-0.857074513040621	-0.0757069883108503	0.00684677974341478	-0.22520909994316	0.0999074216456547
Mcm7	-0.19210353399223	0.0484918706381426	-0.0176664573066798	1.475914646631	-0.164198552411213	0.613783486612926
Hnrnpc	-0.036027077841549	-0.990253193316347	-0.0858424522116188	1.24720515677686	-0.24621385850634	0.23596490262399
Trim28	1.28113802919925	0.0461201663327427	0.300010185608962	0.978142400196257	0.46227741073932	0.153209911217531
Uba1	-0.0922298904648002	0.0227796413314252	-0.0519496839157778	0.601061771416315	-0.569001541395526	-0.0880939864324611
Atp5h	-0.239535339205918	-0.0971925415215355	-0.0996761246247768	0.513125551763772	0.354476722475671	0.88907707460221
Ywhaq	0.421842291964971	0.165924077170499	-0.137390545359658	-1.86228837488856	0.778881013135111	1.68598834567727
Hnrnpab	1.26728313269163	-0.125554441450918	0.671668774360025	0.408166031328645	0.890223254142905	0.3651343414414
Lcp1	0.192376704224062	-0.305961017668902	0.20873117689852	0.326465410821263	0.0418251019142482	0.0673178876099018
Mcm2	0.285505047347461	-0.226965536169797	0.0861500315960377	1.36852873651807	0.145668427300685	0.569316719562157
Tpm3	-0.287765140777881	-0.138769226633065	0.152746366775932	0.258883258190311	-0.0239735370782335	-0.357737089075953
Hnrnpl	0.119604338950085	-0.543617496919566	0.525173127119267	-0.15921008553198	1.45186549073502	0.415491275391548
Tfrc	-0.8519751672954	-0.96416970882466	0.0248217963563698	0.553315866947251	-0.334234045175148	-0.351500575605571
Rps15a	0.893481786349942	0.351394669870918	0.580257227745514	2.76211583098739	0.359935216103405	-0.047543698854802
Calr	-0.658075233016593	-0.990111514714232	0.126363860679941	0.53497111237002	0.0711395027545289	-0.271247168196053
Coro1a	0.092311538809503	-0.567108106606649	0.164371519177015	-0.544319759374797	1.32385022904158	0.678918789636397
Ptbp1	1.3872591265528	0.0544262825871957	0.387215827818736	2.37377603917943	-0.629844456560151	0.327660887952669
Vdac2	-0.0382058974321537	-0.268829425856676	0.0925739939351965	0.788575400364899	-0.0733260200806409	0.712173064020436
Mcm3	0.000504604583878058	-0.262649215831829	0.0676682875378543	1.03592605667251	0.809000401837485	0.508753448943144
Vars	0.0799701275846522	-0.214309566418586	0.0875841223886529	0.381422501478801	0.556576170727989	0.380747974684965
Rpl15	-1.56785163996081	-0.698926161820163	0.0725905947583711	1.30323462897928	-1.50930275069755	0.185635629298739
Hnrnpd	1.20714630198814	-0.697503734731311	0.901427746225758	0.848230314930342	0.821230215866541	0.20483258838088
Atic	0.729653597216686	0.0069573105383179	0.0609675884110654	1.48724419179377	0.324019286002141	-0.433559085235445
Rpl27	0.912333391001094	-0.324043193801957	0.318979382751897	2.5985878624879	0.388361590171433	0.560303915987066
Rpl27a	1.17909488540024	0.285808649585454	0.445729162705004	0.335362838902777	-0.127858446317205	-0.0679570164905486
Rpl31	-0.140745368605906	-0.91948970088154	0.114285021976992	0.249553179850886	-0.641182519000192	0.0133549536050192
Dhx9	0.18848567725276	-0.476618733361054	0.11715681418279	0.607022848610632	-0.102860189825265	0.705212070041501
Pamr1	0.246978919106875	-2.16614488575431	0.210864251392015	-2.58866459353646	0.421223525457852	0.481648501205486
Phgdh	0.617150996736948	-0.163781153960842	-0.370777746558901	0.515933918469014	-0.0169370702384561	0.0714784307155073
Tpi1	1.06295689779704	-0.0789380127455725	-0.274909831154478	0.217803118445689	0.892937508322714	0.231377920488968
Ybx1	0.955386360004848	-0.916898121936451	0.478815504710433	0.253457450909275	0.970255956190904	0.0165191550136345
Set	0.41754561062452	-0.145423585546852	0.237386172608555	-0.106816231825978	-0.181377288708217	-0.0897441213106565
Rps26	0.021194502650293	-0.728072772444706	0.165504612605632	0.438046284103534	-0.112857716974913	-0.333964395667425
Rpl19	0.399416001407422	0.241855869411858	-0.264876634121531	-0.558905731137063	-2.27790713446633	-0.0630691773687744
Vim	0.516007645177594	0.85805766326634	-0.420925285205823	-0.278392573558022	0.310601486445532	0.609456062151253
H2afy	0.268338259001164	-0.0726377059943536	0.396040575756096	0.795433905591573	0.664933642094853	0.651025960072213
