#Gene name	I/C_0h	I/C_2h	I/C_6h	I/C_12h	I/C_18h	I/C_24h
ENSMUSG00000031399	-0.231325421	-0.236711966	-0.25193583	-0.27599911	-0.146816801	-0.264190944
ENSMUSG00000070939	0.595406616	-0.030261632	0.437681294	-0.030059781	0.180420783	0.0926989
ENSMUSG00000003282	0.665602027	0.013176382	0.052861458	-0.167402943	-0.231799274	-0.105646153
ENSMUSG00000020528	0.652559674	0.249131457	0.079688015	-0.057468825	-0.253549598	-0.034019795
ENSMUSG00000020527	1.038075907	0.440252894	0.628950616	0.022452696	0.460563908	0.241243622
ENSMUSG00000020526	-0.185683614	-0.27085646	0.185705785	0.108590095	-0.137306611	0.069716564
ENSMUSG00000020525	0.889076334	0.081550261	-0.071887208	-0.308462431	-0.267569976	-0.280248082
ENSMUSG00000020523	0.181388888	-0.225724223	0.434155155	0.073775805	0.043580403	0.140194381
ENSMUSG00000020522	0.181388888	-0.225724223	0.434155155	0.073775805	0.043580403	0.140194381
ENSMUSG00000020521	0.416987506	-0.026557166	0.045299436	-0.062897201	-0.137503393	-0.01204673
ENSMUSG00000030584	0.656286483	-0.015315832	-0.237666723	-0.420243138	-0.265391343	-0.386033012
ENSMUSG00000056832	-0.051662698	-0.127116199	-0.035362554	-0.098848733	-0.324674853	-0.170536185
ENSMUSG00000007880	0.383791794	-0.1763397	-0.597422766	-0.681762936	-0.588854204	-0.715997761
ENSMUSG00000020561	0.221387638	-0.071447463	-0.208754331	-0.269395265	-0.260805266	-0.238368249
ENSMUSG00000029201	0.655213481	0.181652537	0.399860037	0.176409181	0.072762091	0.246938341
ENSMUSG00000051285	0.77655814	0.230558619	0.246647632	-0.034444187	0.08711586	0.086137803
ENSMUSG00000039563	0.380626652	-0.213891282	-0.198734673	-0.157583721	-0.261048162	-0.153333518
ENSMUSG00000039568	0.525869889	-0.13179143	0.405902304	-0.248984318	-0.286050044	-0.1418382
ENSMUSG00000031026	-0.089794009	0.67541527	0.5621172	0.422636128	0.478436979	0.426579451
ENSMUSG00000031021	0.701854414	0.31609734	0.715805028	0.276697469	0.481281802	0.401983416
ENSMUSG00000031023	0.309498338	0.10653024	0.242093994	-0.143010697	-0.180392847	-0.081418242
ENSMUSG00000020564	0.694355391	-0.372947943	-0.01161146	-0.389908598	-0.250513757	-0.275771638
ENSMUSG00000031029	0.025790527	-0.248087459	-0.520747469	-0.1445523	-0.487101996	-0.219001174
ENSMUSG00000013646	0.386537208	0.165168359	0.394363377	0.066829223	0.149348729	0.162298251
ENSMUSG00000003131	0.448870307	-0.045596918	0.440250444	-0.19029457	0.238071307	-0.017792654
ENSMUSG00000018040	0.325900535	0.173534502	0.057203322	0.069509602	0.475280617	0.155050246
ENSMUSG00000003135	0.640515331	0.314867202	0.096395881	-0.259908642	-0.022474959	-0.142480764
ENSMUSG00000028718	-0.078469438	-0.169493032	-0.243876558	-0.090547307	-0.249857533	-0.106266508
ENSMUSG00000028719	0.702818269	0.174432901	0.454667968	0.097687972	0.300957431	0.237767936
ENSMUSG00000028868	0.349967479	-0.300131808	-0.061061389	-0.438675244	-0.304305799	-0.350180452
ENSMUSG00000028869	-0.148852132	0.337362926	-0.194724525	-0.028711116	-0.192320807	-0.096735794
ENSMUSG00000025893	0.22351198	-0.135324244	-0.19053261	-0.169422142	-0.168581968	-0.108018827
ENSMUSG00000034614	-0.01301981	0.00257248133333	-0.4583278485	-0.12936318675	-0.244965823583	-0.179270670417
ENSMUSG00000028863	0.905696367	0.573149131	0.774193494	0.198827559	0.528420549	0.385773387
ENSMUSG00000034617	1.025349702	-0.120159752	-0.009428313	-0.452613594	-0.132361617	-0.321515028
ENSMUSG00000025898	0.216854915	-0.010148541	0.082052016	0.194805566	0.020686401	0.187857889
ENSMUSG00000025899	-0.066235623	0.046404462	-0.008186432	0.297001452	-0.003377313	0.267045991
ENSMUSG00000025544	0.647092963	0.212086797	0.311294598	0.05721394	0.266138288	0.165001624
ENSMUSG00000025545	0.024426152	-0.170879176	-0.115687567	-0.079238452	0.046660938	-0.051110037
ENSMUSG00000021384	0.345841636	0.185591915429	0.260154126	0.0938101731429	0.0217764141429	0.112204318
ENSMUSG00000048546	0.498926248	-0.05321488	-0.027023209	-0.205491705	0.04218594	-0.107767462
ENSMUSG00000074580	0.550052688667	-0.232568238333	-0.106485868333	-0.260650514	-0.100739099333	-0.225714779667
ENSMUSG00000074582	0.935373929	0.013254881	0.437736738	-0.074638935	0.385352729	0.196360094
ENSMUSG00000052395	0.622302731	0.197568714	0.482819942	-0.043298119	0.026366126	0.045173662
ENSMUSG00000052397	0.748146556	0.297170829	0.112140932	-0.222655905	-0.068025577	-0.163332759
ENSMUSG00000032615	0.856704027	0.11199442175	0.03133306575	-0.424627244	-0.01905997375	-0.31867038875
ENSMUSG00000032612	0.529573433	0.261353849	0.663328247	0.243502854	0.325849159	0.376475808
ENSMUSG00000029403	0.17594317	-0.15513847	0.11549712	-0.049744431	0.055612962	-0.033295585
ENSMUSG00000029402	0.50873998	0.028940842	0.210480739	-0.203740187	0.061349864	-0.141146884
ENSMUSG00000029401	0.066108559	-0.38591758	-0.312021248	-0.275498338	-0.225299934	-0.25456927
ENSMUSG00000029407	0.90600588	0.586151097	0.260617972	-0.166110321	0.156393234	-0.036590997
ENSMUSG00000092750	0.09948111	-0.214010158	-0.108195572	-0.153340401	-0.023093212	-0.087097971
ENSMUSG00000039178	0.454126312	0.142653688	0.519901332	-0.428367958	0.144144051	-0.208862499
ENSMUSG00000023873	0.531229416	0.188870966	0.160270649	-0.058675901	-0.266540159	-0.079167727
ENSMUSG00000089012	0.694439096	0.067647084	-0.134916264	-0.026408232	-0.02109646	-0.01317948
ENSMUSG00000035778	0.150068275	0.015639431	-0.23573888	-0.091286519	-0.057669343	-0.083234921
ENSMUSG00000008958	0.204787755	-0.192173907	0.082034604	0.168356229	0.106434996	0.203332076
ENSMUSG00000042797	0.583905573	0.133512086	0.785304354	0.341172745	0.304621998	0.444501402
ENSMUSG00000025766	0.685763025	0.220284186	0.183322281	-0.037164447	-0.098267195	0.022159548
ENSMUSG00000025764	1.27658372	-0.624443873	0.479269183	-0.774435309	0.515868875	-0.132853279
ENSMUSG00000034473	0.576587095	0.031727177	0.235779894	-0.096904576	0.038717261	-0.036978141
ENSMUSG00000061482	0.077989917	-0.387779663	-0.263817365	-0.347925294	-0.343697302	-0.383013365
ENSMUSG00000074056	0.71677389	0.258818627	0.216924644	0.187045212	0.290657634	0.262996253
ENSMUSG00000094769	-1.074286511	-0.062083271	-0.401872566	0.445742253	-0.078771633	0.301456625
ENSMUSG00000074052	0.534713932	-0.027108001	-0.209810768	-0.258242918	-0.259755076	-0.276688854
ENSMUSG00000021650	0.582816012	-0.170728869	-0.016783774	-0.146298925	-0.132353099	-0.112507819
ENSMUSG00000093938	-0.0019223166	0.1029138064	-0.0372221458	0.1562029896	-0.124373376	0.0784484132
ENSMUSG00000074136	0.408388745	-0.246915171	-0.048567619	-0.256392148	-0.102164318	-0.185080843
ENSMUSG00000021731	0.492460256	-0.223992451	-0.436599801	-0.379920799	-0.484490384	-0.36485335
ENSMUSG00000021733	0.604849612	-0.145886372	-0.097985421	-0.078150112	-0.008598596	0.021088856
ENSMUSG00000021738	0.271406981	0.388010839	0.065613957	-0.305850519	-0.221853979	-0.309835778
ENSMUSG00000016541	0.194292629	-0.09468774	0.282454981	-0.426294241	-0.309817774	-0.44830459
ENSMUSG00000045078	0.746571704	0.047369965	0.36271278	-0.313195515	0.058291892	-0.093522283
ENSMUSG00000035877	0.932754022	-0.02474322	0.262598308	-0.19381604	-0.055420303	-0.036240011
ENSMUSG00000045071	0.546204972	0.331660689	0.360176488	-0.11881251	0.131367892	-0.005457908
ENSMUSG00000075232	0.301943541	-0.144386444	-0.321736699	-0.369601322	-0.222401841	-0.37259124
ENSMUSG00000042579	0.671786002	0.105767611	-0.009788923	-0.183703906	-0.117446025	-0.121831024
ENSMUSG00000017765	0.994521977	0.319113993	0.912903637	0.227295228	0.593296405	0.436281689
ENSMUSG00000017764	0.208633223	-0.410561642	-0.333412864	-0.706914625	-0.500971067	-0.670261887
ENSMUSG00000002428	0.491627557	-0.151960932	0.007389013	-0.269309255	-0.068398649	-0.238273367
ENSMUSG00000017760	0.0997535068125	-0.0508682083125	-0.211608584813	-0.334152444875	-0.3896519525	-0.357786639375
ENSMUSG00000024387	0.940824581	-0.108656347	-0.120529668	-0.243074636	-0.108267229	-0.119365546
ENSMUSG00000079184	0.556664859	-0.256269174	-0.090439379	-0.274666357	-0.312318717	-0.218712041
ENSMUSG00000024383	1.166673963	0.080565815	0.344252273	-0.075188808	0.034789459	0.05440192
ENSMUSG00000024382	-0.232271331	0.024355461	0.081181908	0.123281423	-0.074167886	0.107736248
ENSMUSG00000088949	-0.55716558	0.196480631	-0.336524937	0.174300542	0.082574024	0.054915625
ENSMUSG00000086725	0.372719567	-0.50233167	0.003311157	-0.077689302	0.450693706	0.167422238
ENSMUSG00000044308	0.580036441	0.031596905	0.074600881	-0.084633685	-0.029775845	0.013274692
ENSMUSG00000086894	0.096148436	-0.115970574	0.068993214	-0.27094671	-0.074081662	-0.250333205
ENSMUSG00000052934	0.167037588	-0.10213891	-0.087462065	-0.220787947	-0.101594278	-0.153749778
ENSMUSG00000025903	0.941447054	0.438164108	0.825632036	-0.149880707	0.098690989	0.021771744
ENSMUSG00000044303	0.275844008	-0.427790632	-0.25845394	-0.573846111	-0.482653881	-0.574402087
ENSMUSG00000086728	0.223801269	-0.416981621	-0.058253111	-0.410517876	-0.323201961	-0.377615618
ENSMUSG00000044306	0.605315665	-0.034560767	0.336020629	-0.219460328	-0.001035314	-0.049298208
ENSMUSG00000078580	-0.011578049	-0.23894938	-0.249580973	-0.191908581	-0.36522006	-0.186829564
ENSMUSG00000078584	0.290043947	-0.067009635	-0.046350956	-0.285423846	-0.292757232	-0.219972849
ENSMUSG00000035704	0.553710626	-0.020281896	-0.068906486	-0.210121827	-0.234762425	-0.201873031
ENSMUSG00000036114	0.752356606	0.125862992	0.562531858	0.034609936	0.160922203	0.128935144
ENSMUSG00000036112	0.460776439	0.099701968	0.024570761	-0.2322669	-0.209378815	-0.250138618
ENSMUSG00000022837	0.509665847	0.20403763	0.381950049	-0.152995859	0.198036681	-0.008588632
ENSMUSG00000022833	0.621041348	0.177867216	0.022400508	-0.158421353	-0.092205992	-0.085580073
ENSMUSG00000078500	0.673188847	1.075698299	0.036704769	0.479908154	0.59952458	0.499605927
ENSMUSG00000022831	0.015924194	-0.053962924	-0.131261911	0.067743339	-0.094145382	0.029152079
ENSMUSG00000022838	0.0993886132857	-0.066065898	-0.0489291767143	-0.103099786429	-0.102047742429	-0.0796653611429
ENSMUSG00000039824	0.44386136	-0.179083042	-0.027738204	-0.255772917	-0.112309983	-0.177793256
ENSMUSG00000039826	0.202977325	-0.158354012	0.065600585	-0.232609295	-0.311100494	-0.271354559
ENSMUSG00000038425	0.75490232	-0.345053961	0.041370215	-0.005160489	-0.104254877	0.019908036
ENSMUSG00000039828	0.53788968	-0.052891862	0.1315451	-0.019283527	0.038512865	0.057267559
ENSMUSG00000038422	0.332542599	0.203781347	0.251347614	-0.013130722	0.308611417	0.05839576
ENSMUSG00000027722	0.463370102	-0.064339644	0.109808794	-0.082415313	0.00597343	0.012231272
ENSMUSG00000070348	0.239983337	0.19506578	0.202160008	-0.044773651	0.203137371	0.052084032
ENSMUSG00000020069	0.703199416	0.135185485	0.305812923	-0.164596832	-0.157992943	-0.100492308
ENSMUSG00000014039	0.8288290594	-0.0045644712	0.3672075864	-0.3429052448	0.3579640784	-0.1314824932
ENSMUSG00000020063	1.00369028	0.075756179	0.503063698	0.033618378	0.570425763	0.414612431
ENSMUSG00000075266	0.449305802	0.052564152	0.27259189	0.104763999	0.217605676	0.185738573
ENSMUSG00000020064	0.910220964	0.088912308	0.133167908	-0.24262726	0.122478256	-0.07340807
ENSMUSG00000075265	-0.165165927	-0.097781703	-0.107934835	-0.144106801	-0.152711802	-0.187839915
ENSMUSG00000058392	0.567299771	0.258600097	0.49011095	0.33458912	0.310113899	0.36137385
ENSMUSG00000051674	0.311130823	-0.220926054	0.097244841	-0.199054664	-0.03366631	-0.118823386
ENSMUSG00000024969	0.201220944	-0.36971486	-0.381176139	-0.42907014	-0.559663129	-0.4647522
ENSMUSG00000024968	0.713838813	-0.383685009333	-0.136427268667	-0.785871678667	-0.418676012	-0.670073510333
ENSMUSG00000024963	0.218942851	-0.306338765	-0.222895576	-0.17721664	-0.28932041	-0.182411976
ENSMUSG00000024960	1.078472942	0.51305673	0.725904536	0.133625164	0.489248933	0.312643812
ENSMUSG00000024965	0.252881301	-0.166193195	-0.057698955	-0.000317703	-0.192407003	-0.102984443
ENSMUSG00000030619	0.760451832	0.122636774	0.237032834	-0.076178388	-0.042381015	0.012538937
ENSMUSG00000037649	-0.172516073	-0.257281914	-0.540702066	-0.383316148	-0.488401743	-0.435447545
ENSMUSG00000097303	0.593640198	-0.27291844	0.202171854	-0.20651916	-0.04489735	-0.069484867
ENSMUSG00000001998	0.479805773	-0.351720545	-0.295131266	-0.536846012	-0.426542331	-0.521406974
ENSMUSG00000030610	0.450970299	-0.194710501	-0.108305979	-0.338994729	-0.318063272	-0.295775803
ENSMUSG00000037643	0.402547367	0.004628192	0.383211316	-0.050064439	-0.011839695	0.027247767
ENSMUSG00000037640	0.048711526	0.220846425	0.073146185	0.043186653	-0.110610703	-0.00707277
ENSMUSG00000030613	-0.028422713	-0.118084687	0.999164094	0.496687851	0.479857427	0.614447967
ENSMUSG00000037646	0.257308614	-0.230390616	0.146207025	-0.183721763	-0.016705438	-0.139899038
ENSMUSG00000030615	-0.093940972	-0.134299972	0.073523496	0.143457163	-0.009210396	0.180306984
ENSMUSG00000026634	0.280789295	-0.095440026	-0.071826156	-0.106051332	-0.204882002	-0.095076776
ENSMUSG00000002343	0.582754847	-0.047749151	0.322322507	0.005309388	-0.003922634	0.090929744
ENSMUSG00000087416	-0.182227162	-0.200291988	-0.436227766	-0.255111009	-0.284778106	-0.39233481
ENSMUSG00000002342	0.150868369	-0.337100322	-0.301209739	-0.370820525	-0.213055085	-0.350341905
ENSMUSG00000070695	0.332240226	0.737284022	-0.503946571	-0.339897545	-0.326491466	-0.479147241
ENSMUSG00000048307	0.830520214	-0.23279508	0.31473946	-0.117875141	0.126248595	0.058140549
ENSMUSG00000070697	0.376271281	-0.275109167	-0.025550422	-0.350669646	-0.406356239	-0.321049196
ENSMUSG00000070691	1.609622116	1.411602819	0.869894257	0.0461906	0.334607764	0.37121758
ENSMUSG00000043822	-0.869335614	-0.138284863	-0.367579978	-0.135254383	-0.238320718	-0.233493425
ENSMUSG00000096433	0.012723166	-0.181276934	-0.294840355	-0.456389075	-0.870317386	-0.609649866
ENSMUSG00000033703	-0.066304592	0.315003406	0.085758454	0.290294385	0.211305578	0.281744953
ENSMUSG00000033701	0.289275919	-0.452435636	-0.188453664	-0.392782702	-0.316233441	-0.405712623
ENSMUSG00000039771	0.42698568	-0.08530676	0.116795174	-0.199907963	-0.23606588	-0.174923793
ENSMUSG00000033705	0.527032778	0.044461672	0.070922124	-0.04610639	0.153708107	0.052084225
ENSMUSG00000031568	0.159526996	-0.234522681	-0.087777885	-0.36467434	-0.33757904	-0.349313453
ENSMUSG00000090659	-0.092715467	-0.368282176	-0.070290862	-0.405620106	-0.315273405	-0.400777492
ENSMUSG00000002345	0.251838817	-0.088338846	-0.294474192	-0.256003366	-0.342170108	-0.263911122
ENSMUSG00000041798	-0.489332632	-0.068231051	-0.353578292	0.112992182	0.098396023	0.054474409
ENSMUSG00000005674	0.193594556	-0.332360076	-0.163462291	-0.271825393	-0.238413741	-0.241220351
ENSMUSG00000031562	0.554201382	-0.029770169	0.407860687	0.309297898	0.175326115	0.304784986
ENSMUSG00000050471	0.861229873	0.194831403	0.470056329	-0.065189902	-0.076482259	0.009834208
ENSMUSG00000037395	0.90393533	0.712399609	0.353188144	0.041183128	0.184796326	0.162490705
ENSMUSG00000023262	0.359329081	-0.239749974	-0.064377746	-0.257039315	0.057549725	-0.158098199
ENSMUSG00000037461	0.555766757	-0.2057698	-0.087635822	-0.265050057	-0.179894325	-0.211732236
ENSMUSG00000040550	0.347300577	-0.051778667	0.129918624	-0.153387222	-0.240008655	-0.108817727
ENSMUSG00000040220	0.364088547	-0.36581028	-0.258476021	-0.79252907	-0.468660757	-0.749665938
ENSMUSG00000015002	0.99509019	0.023752221	0.53117985	0.370213386	0.423625117	0.526038153
ENSMUSG00000040225	0.797426671	-0.008298647	0.15937698	-0.402655761	-0.041030439	-0.269091044
ENSMUSG00000039485	-0.231739628	-0.202106369	0.121195587	-0.059260592	-0.037236936	0.02225677
ENSMUSG00000039483	0.749109438	-0.100876652	0.305308873	-0.21737626	0.086604259	-0.078261451
ENSMUSG00000039480	0.559242301	-0.019710229	0.202089291	-0.200786912	0.179400331	-0.012413954
ENSMUSG00000031706	0.171911208	0.050941034	-0.365246364	-0.320416054	-0.376846539	-0.316319777
ENSMUSG00000031701	1.204178268	0.597233553	0.757313614	0.177417357	0.355923886	0.328349059
ENSMUSG00000031700	0.289333566	0.294637307	0.342003491	-0.048391058	-0.011174883	-0.032265578
ENSMUSG00000031703	0.573453156	-0.120680972	0.449334392	0.026384266	0.333191628	0.211272798
ENSMUSG00000003458	0.318415138	0.009317983	0.264035051	-0.110777822	0.117478512	-0.036252476
ENSMUSG00000023008	0.643165482	-0.019269492	0.244122783	-0.094880681	0.002091626	-0.013075259
ENSMUSG00000026525	0.507946241	-0.367091768	-0.087033304	-0.319299412	-0.204040755	-0.194446324
ENSMUSG00000023004	0.670467593	-0.203497258	0.022105152	-0.566527301	-0.359795325	-0.491536865
ENSMUSG00000023007	1.487047808	0.369304076	0.367601588	-0.228736074	0.146464054	-0.001195764
ENSMUSG00000026526	0.43296603	-0.207385032	-0.151814594	-0.142616101	-0.205324675	-0.115379806
ENSMUSG00000026520	0.417572824	-0.347525449	-0.067487383	-0.396457151	-0.256201935	-0.363069413
ENSMUSG00000003452	-0.229983905	-0.06568494	-0.09754683	-0.185954967	0.012084044	-0.219104034
ENSMUSG00000010914	0.341023356	0.092711883	0.219535	-0.006265162	-0.174536898	0.013036658
ENSMUSG00000026032	0.107075869	-0.184255621	0.000253178	0.104562448	0.018240889	0.096181895
ENSMUSG00000026031	0.771323804	-0.058860997	-0.170896634	-0.474939477	-0.405590577	-0.421343395
ENSMUSG00000026037	0.465816153	0.09436781	0.150036517	-0.327795225	-0.20780479	-0.252422129
ENSMUSG00000026036	0.3275539354	-0.0947465298	-0.049236857	-0.3168127912	-0.0885365684	-0.2513186156
ENSMUSG00000026035	0.335144293706	-0.0881473593529	0.00598600888235	-0.342916865647	-0.128161216588	-0.267969452588
ENSMUSG00000026034	0.268715999	0.22268335	0.193119952	-0.042483152	-0.100415066	-0.030304935
ENSMUSG00000026039	0.242002867	-0.020105615	0.063722464	0.060893011	0.054859539	0.074620531
ENSMUSG00000092773	0.437271614	-0.036469485	-0.05403108	-0.217628631	-0.259800372	-0.206239611
ENSMUSG00000025956	0.264075548	-0.136647744455	-0.262099077182	-0.085848411	-0.0772621133636	-0.0944157213636
ENSMUSG00000025950	0.4380678715	-0.125059911	-0.0380809875	-0.226771996	-0.107221742	-0.181010342
ENSMUSG00000034285	0.455761473	0.408174914	0.458799893	0.11808931	0.403281322	0.275300262
ENSMUSG00000059119	0.121629244	-0.154341957	-0.432781787	-0.27613476	-0.469396666	-0.288867125
ENSMUSG00000025959	0.385844105	-0.048179666	0.058408255	0.006777416	0.003076203	0.095552623
ENSMUSG00000056130	0.218875519	-0.161149852	0.013706178	-0.453753329	0.013053562	-0.453754219
ENSMUSG00000073633	0.685199711	-0.081634721	0.33719944	-0.150227604	-0.002663943	-0.071373079
ENSMUSG00000073639	0.320769024	0.034987327	-0.000794214	-0.234053894	-0.090401916	-0.150527593
ENSMUSG00000042606	0.123651836	-0.224711479	-0.082475303	-0.214462092	-0.311901326	-0.208589648
ENSMUSG00000047798	-0.018417748	-0.09333785	-0.382881519	0.176284133	0.062912417	0.033934354
ENSMUSG00000049553	0.44733125	-0.09549137	0.100827482	0.021834262	0.013589018	0.075104611
ENSMUSG00000049551	1.017294167	-0.000631097	0.560484747	0.052330504	0.327065424	0.287557495
ENSMUSG00000047022	0.482327844	0.231088583	0.295969151	0.161723064	0.299815926	0.269022159
ENSMUSG00000051056	-0.436869035	-0.234559927	-0.1910631	-0.074329634	-0.370913105	-0.146611798
ENSMUSG00000057842	-0.123929279	-0.143949693	-0.132000737	-0.026816002	-0.289699721	-0.084785811
ENSMUSG00000057841	0.363335037	0.15559534	0.205032161	-0.083082267	-0.163240447	-0.069643459
ENSMUSG00000062115	1.017582615	-0.150084582	0.251851453	-0.324300289	0.270296187	-0.150111407
ENSMUSG00000062116	0.04273599125	0.17628402175	0.126050181	0.038110508	0.13856283925	0.0900897605
ENSMUSG00000067430	0.32753918	-0.133722077	0.060074104	-0.089912429	0.025719339	-0.047749992
ENSMUSG00000015312	0.669121994	-0.129620104	-0.2464911	-0.4982227	-0.094340208	-0.381842529
ENSMUSG00000085255	0.13090223	-0.130571492	0.011491075	-0.209237617	-0.294397433	-0.221984998
