gen	0_Ik	2_Ik	6_Ik	12_Ik	18_Ik	24_Ik
ENSMUSG00000008206	1.015398979	1.029533269	1.040153147	1.027948749	1.028417065	1.036200455
ENSMUSG00000070047	0.928006698	0.713786453	0.984546438	0.84954797	0.967931199	0.886378793
ENSMUSG00000066158	1.119127347	1.074154474	1.074640094	1.071619205	1.049000052	1.05062349
ENSMUSG00000008206	0.865750977	0.771845417	0.968618203	0.998980779	0.993443516	1.119111538
ENSMUSG00000079057	1.156664574	0.702516772	1.083338551	1.043419782	0.710579379	0.921554808
ENSMUSG00000070044	0.786181821	1.036338235	1.014304039	1.097458419	1.085413005	1.087537735
ENSMUSG00000084954	0.93469079	0.948670512	1.008158252	1.132376615	1.015902621	1.125481699
ENSMUSG00000031626	0.933668029	0.925783134	0.913513572	1.022037225	0.9861813	1.052343344
ENSMUSG00000031626	0.943622475	0.947667677	0.898732686	0.927512866	0.992207493	0.946696793
ENSMUSG00000031636	1.139417515	1.142166424	1.102624034	1.040416041	0.970743021	0.937598109
ENSMUSG00000071103	1.025553844	0.940680698	0.947016032	1.022016512	0.914288832	0.987627165
ENSMUSG00000071103	0.972654365	0.979001233	0.974671875	1.004685043	1.003322746	1.005641007
ENSMUSG00000050914	0.933105646	1.04894222	1.110288696	0.979555317	0.774205359	0.772509342
ENSMUSG00000050914	1.022659349	0.98130507	0.994830393	0.972784595	0.977900424	0.958390005
ENSMUSG00000038291	1.05986597	1.310153841	1.126334016	1.002939184	1.042202079	0.904678671
ENSMUSG00000086279	1.379873524	1.089212483	1.100412912	1.018316598	1.02619534	0.987679085
ENSMUSG00000031631	1.034630925	0.987589508	1.022727474	0.992175049	1.024631792	1.003938544
ENSMUSG00000031633	1.018272815	0.980230318	1.024609599	0.99078013	1.006132332	0.993492969
ENSMUSG00000018796	0.971601938	0.979759765	1.005003218	0.997109438	1.015611559	1.003173481
ENSMUSG00000018796	0.868304359	0.783237876	0.87043002	0.752898757	0.872386252	0.715136364
ENSMUSG00000018796	1.123087571	1.114845973	0.972394827	0.999310732	0.958023599	0.922947994
ENSMUSG00000018796	1.21585562	1.08290644	1.023082242	0.836735978	1.053033002	0.831337827
ENSMUSG00000031629	1.007494555	0.957242472	0.961082435	0.990614601	0.981911112	0.990651725
ENSMUSG00000031629	0.809365222	1.14056289	1.231405692	0.954566354	0.94681828	0.844220992
ENSMUSG00000038225	1.009318773	0.964528292	0.965458634	0.978113765	0.985447092	0.988221325
ENSMUSG00000097534	1.009481023	0.958387121	0.986632416	0.987142252	0.973169487	0.986743827
ENSMUSG00000048484	0.999986537	1.014673071	1.024243092	1.015180568	1.028349647	1.015205109
ENSMUSG00000031627	1.049561204	1.029695411	0.984452884	1.013184544	1.020884343	1.009906398
ENSMUSG00000038143	1.207632023	1.043543894	1.114471535	0.952524607	0.999163363	0.89727972
ENSMUSG00000038143	1.026154544	0.956031536	0.928728527	0.882543251	0.900381646	0.832742928
ENSMUSG00000038102	0.991201855	0.960515554	0.987359931	0.980221506	0.984591445	0.981173469
ENSMUSG00000063049	1.06519409	1.016802962	1.022335981	1.025047208	1.008264468	1.016356942
ENSMUSG00000063049	1.072169206	1.028222584	1.03071073	1.014080363	1.029145944	1.022278874
ENSMUSG00000097706	1.058902302	1.039280057	1.059848747	1.018113709	1.034030664	1.009437134
ENSMUSG00000022322	0.926738092	0.991758479	0.983591852	1.004786327	1.012979693	0.998672001
ENSMUSG00000031563	1.166149936	1.056599899	1.041327534	1.021783285	1.016042374	0.987579242
ENSMUSG00000031562	1.125969307	1.054342464	1.055536642	1.021951262	1.033763716	1.013492398
ENSMUSG00000031562	1.244082409	0.80274861	1.253751358	0.921901557	0.901368845	0.899274472
ENSMUSG00000031561	0.917917231	1.007734481	0.936915108	0.947596834	1.068867608	0.996158516
ENSMUSG00000031521	1.002453067	1.007993652	0.976797222	0.976755565	0.995854062	0.979741941
ENSMUSG00000039396	1.028606887	0.978172841	0.989507257	0.999570543	1.029186517	1.0268159
ENSMUSG00000031520	1.067724061	1.047146867	0.939308526	0.863717085	0.848627023	0.751351086
ENSMUSG00000054408	1.25379193	1.160774123	1.066491427	1.122543428	1.009585565	1.088414311
ENSMUSG00000054408	1.072620635	1.005436896	1.005528452	1.016706305	1.00985698	1.020228993
ENSMUSG00000039375	1.138695759	0.931772512	1.02697825	1.049379083	0.952383977	0.992001779
ENSMUSG00000038215	0.949763801	0.994802151	0.985474648	1.002662107	0.988559764	1.00092715
ENSMUSG00000031609	0.918359183	0.86570318	1.014947772	1.112395609	0.908394468	1.024619947
ENSMUSG00000031609	1.008470159	1.031232925	0.992764133	1.004476052	1.020834374	1.012027748
ENSMUSG00000054717	1.023999582	0.951704134	0.938369377	0.976614512	0.958794713	0.979889297
ENSMUSG00000031608	1.11244336	1.16866254	1.104977393	1.052450937	1.034787779	0.998321888
ENSMUSG00000038005	1.087278813	0.967577762	0.999499271	1.012485838	1.005864615	1.021575617
ENSMUSG00000004319	0.974973595	0.928866018	0.999978966	0.995503822	0.958549032	0.979559092
ENSMUSG00000004319	0.964691308	0.98516159	0.97742122	0.988562794	0.97011103	0.969524018
ENSMUSG00000031644	1.013766213	1.027747434	0.991859588	1.020208221	1.003359128	1.012586826
ENSMUSG00000031642	1.119983541	1.007998791	1.093158312	1.009888238	1.017633206	1.007516263
ENSMUSG00000031641	0.953198445	1.017775048	1.004937385	1.024949381	1.044365628	1.034897006
ENSMUSG00000058056	1.054150324	0.952248383	0.954463876	1.040472969	0.956695819	1.024770578
ENSMUSG00000037921	0.749582988	1.190439161	0.908314666	1.126339596	0.965582377	1.008396282
ENSMUSG00000031604	1.006756479	1.024062129	0.956894175	1.006861426	1.00890129	1.019829552
ENSMUSG00000025521	1.016986179	1.011268065	1.004662212	1.00712295	1.015301525	1.008138662
ENSMUSG00000036469	1.095012483	0.984491529	1.161069855	1.323165654	1.02638553	1.315132664
ENSMUSG00000085109	1.015678187	1.123074972	0.914340804	1.321258542	1.030584753	1.310597947
ENSMUSG00000025591	1.115443207	1.007457621	1.01680483	1.02987842	1.035860305	1.042908575
ENSMUSG00000014907	1.092767774	1.061857237	1.103655454	1.02724222	1.111538784	1.025023448
ENSMUSG00000077485	0.983142744	1.068110914	1.013220612	1.05323299	1.049814678	1.010703976
ENSMUSG00000051147	0.922480723	0.979495531	1.004365725	1.043933124	1.038865213	1.068630736
ENSMUSG00000056426	1.463555819	0.992305413	0.897914038	0.766294984	0.863553432	0.726266669
ENSMUSG00000030465	0.977659134	0.987748959	1.002421149	1.05386861	1.019844877	1.050898666
ENSMUSG00000030465	1.027511403	0.800684463	1.080031485	1.031953543	0.964558578	1.036864974
ENSMUSG00000087266	1.021997628	1.13845046	1.116497488	1.148898218	1.088980038	1.121166174
ENSMUSG00000030465	1.175309586	0.849180989	0.933109549	0.972955968	0.935245269	1.025323454
ENSMUSG00000087266	0.924927826	0.826839752	0.952800951	0.8832079	0.933289129	0.893528127
ENSMUSG00000077545	0.88631385	1.204568447	0.824107191	1.065783475	0.869043718	0.970588577
ENSMUSG00000030465	1.131379433	1.075387055	1.047287671	1.064869673	1.020598857	1.051334285
ENSMUSG00000095306	1.095833975	1.063410137	1.121465946	1.036990592	1.00154572	0.991318845
ENSMUSG00000036356	1.094109923	0.969341594	1.053948395	1.011984709	0.977293714	0.969029668
ENSMUSG00000036356	1.023880564	0.997447092	1.011910541	1.017152066	0.980820648	1.010753466
ENSMUSG00000031864	0.988193986	0.995451471	1.001155611	0.993463343	1.001698018	0.988667534
ENSMUSG00000036330	1.235453633	1.12967052	0.938856372	0.992317174	0.959317309	0.976735175
ENSMUSG00000036330	0.948857227	1.155834989	1.221195761	1.063409654	0.981300665	0.888691329
ENSMUSG00000036330	1.050529393	1.04022154	1.053627339	1.023924547	1.024870228	1.014350239
ENSMUSG00000060427	1.03341748	0.971974932	1.001139639	1.014984214	0.993171726	1.030231186
ENSMUSG00000092260	0.998537765	0.998982736	1.01241549	1.020647412	1.018159717	1.027729196
ENSMUSG00000092544	0.9421531	0.978684301	0.990029745	1.025885069	1.001021762	1.035142702
ENSMUSG00000043090	1.070779059	1.037485673	0.998741441	1.015792828	0.996652041	0.994799652
ENSMUSG00000036246	1.012737699	0.971396262	1.011124986	0.987883	0.97566294	0.973059867
ENSMUSG00000031860	1.01208641	0.914357199	0.945870681	0.981621785	1.00029566	1.01250289
ENSMUSG00000044006	0.982744331	1.025107923	0.979557843	1.003752257	1.001457372	1.015314907
ENSMUSG00000036199	1.023657217	1.035515354	1.015578816	1.002381577	1.015325093	0.995061068
ENSMUSG00000036199	1.021761083	0.986863708	1.009283389	0.995601431	0.983717589	0.98901851
ENSMUSG00000036180	1.120282117	1.022165708	1.025708959	1.02132376	1.037083076	1.010782063
ENSMUSG00000036180	1.030734509	0.95265218	0.974457706	1.005919104	0.986078637	1.017082779
ENSMUSG00000031858	1.030117129	0.982431851	0.998125465	0.993086047	1.018871013	1.001098472
ENSMUSG00000002341	0.967799047	0.697503214	1.117801912	0.815193302	1.212863558	1.010100202
ENSMUSG00000002341	1.128128668	0.870517709	0.793797928	0.92669375	0.92526366	1.011070968
ENSMUSG00000089114	1.074028753	0.988060325	1.350644898	0.938679072	1.044689018	0.902936568
ENSMUSG00000036120	0.962104039	1.018520319	0.992848558	0.999813617	0.999145643	0.988917913
ENSMUSG00000002345	1.092322699	0.989392121	1.049404077	1.008908053	1.091506539	1.049741879
ENSMUSG00000002345	1.184936514	1.156574744	0.897244707	1.026227002	0.9080013	0.933207331
ENSMUSG00000002342	1.000599921	0.971276734	0.948590178	0.97298934	0.979196277	0.975485488
ENSMUSG00000002342	1.49900068	0.846440718	0.973611113	0.869848074	0.914451895	0.916869735
ENSMUSG00000002346	0.993454194	0.952310928	0.98510116	1.004324747	0.98073944	1.003612697
ENSMUSG00000002343	0.879339886	0.920590937	0.819527272	0.919020736	0.863789526	0.965440824
ENSMUSG00000002343	1.018827462	1.026668207	1.049554926	1.004976308	1.034835051	0.998418938
ENSMUSG00000036054	0.920332782	0.787461561	1.128180404	0.94983063	1.223185323	1.131404944
ENSMUSG00000036054	1.115034176	0.968244022	1.108797483	0.965394298	0.84546698	0.861524164
ENSMUSG00000003573	1.035013144	1.016429145	1.019266283	1.008869337	1.022516312	1.021708393
ENSMUSG00000057788	0.972596082	0.982977581	0.933003628	0.949633132	0.917490817	0.902040132
ENSMUSG00000057788	0.9691385	1.072356169	1.023504237	1.005853688	1.023886636	0.983884535
ENSMUSG00000055694	1.104934891	1.088108092	0.954432643	0.907800236	1.171974136	1.013376041
ENSMUSG00000058301	1.121394744	1.065702994	0.772102301	0.752908489	0.894374717	0.70695887
ENSMUSG00000058301	0.968177572	0.933658624	0.809767307	0.923347175	0.979840234	1.021882745
ENSMUSG00000058301	0.886409674	0.833874854	1.002291339	1.08569589	0.728328816	0.973893285
ENSMUSG00000058301	1.180562066	0.961823993	0.764344783	0.823389116	1.019146553	0.951875361
ENSMUSG00000058301	1.006869604	1.055285364	1.037921714	1.011706643	1.02670423	0.997640068
ENSMUSG00000003575	1.116414982	1.041576123	1.097217626	0.980742842	1.064580747	0.943163942
ENSMUSG00000003575	1.023177293	0.86736984	0.892642114	0.787427188	1.067289375	0.888671891
ENSMUSG00000003575	1.28072666	0.974735723	1.067002628	0.873173766	0.874023222	0.836288755
ENSMUSG00000003575	1.033011225	1.025014349	1.053689194	1.005398681	1.03194821	1.005430643
ENSMUSG00000055707	0.991296438	0.994580391	0.982119368	0.989889972	1.018216841	1.012057283
ENSMUSG00000007888	1.286319424	1.179685144	0.820632791	0.999587374	0.836726104	0.903364772
ENSMUSG00000058833	1.039281605	0.99207966	0.938148582	1.035522154	0.928872703	0.984201891
ENSMUSG00000058833	1.001550372	1.005368674	0.986357359	0.999937702	0.994026625	0.989746509
ENSMUSG00000090137	1.030968047	1.008458112	1.033508835	1.00277012	1.041062369	1.014952745
ENSMUSG00000055553	0.970012307	1.02484572	1.00261814	0.999298747	1.015646498	0.995488876
ENSMUSG00000055553	0.994141451	1.027894336	1.011640471	0.996924512	1.003908511	0.990138398
ENSMUSG00000070002	0.963174977	0.9769419	0.977264342	0.984193719	1.012641565	0.996276773
ENSMUSG00000070002	0.888837701	0.882745571	1.069888811	0.892712967	1.012075596	0.924170155
ENSMUSG00000070002	1.178212925	1.06786971	0.92574961	0.992059749	0.980277842	0.994349947
ENSMUSG00000019139	1.037194842	0.985921242	0.972188442	1.023593418	1.039434539	1.046384521
ENSMUSG00000019139	1.199647715	0.905357072	0.978776611	1.056298015	0.754602628	0.971324156
ENSMUSG00000070003	1.045087653	1.007696177	1.01244968	0.987515364	0.952880212	0.957288353
ENSMUSG00000038508	1.006423843	1.010327178	1.031831435	1.009351799	0.971888378	0.984549852
ENSMUSG00000056204	1.113146563	1.049119037	0.992767538	0.998776461	0.987168715	0.969149345
ENSMUSG00000031848	0.990055094	1.004806879	0.999530668	1.006865134	1.006356696	1.004989275
ENSMUSG00000071076	1.070123581	1.043699076	1.031854758	1.02338812	1.020940044	1.017875185
ENSMUSG00000095026	1.239541799	1.126361916	0.97881407	0.927676225	0.893890456	0.822877125
ENSMUSG00000031842	1.159858266	0.9750474	1.166810304	1.020890215	1.017378062	1.01029324
ENSMUSG00000031840	0.999346745	0.965587323	0.964470983	0.981945254	0.989987978	0.992282297
ENSMUSG00000035559	0.963942844	0.950871456	0.966427889	0.985723255	0.983109409	0.995935589
ENSMUSG00000031834	0.996304165	0.96354381	1.022247415	0.997865401	1.005111026	0.99441301
ENSMUSG00000031834	0.981312481	1.022950196	0.984955655	0.984748714	0.985742813	0.964254286
ENSMUSG00000031833	1.016596536	0.99375049	1.014507067	1.002598606	1.025419513	1.023269011
ENSMUSG00000002910	0.984711707	0.971566377	0.961363719	0.991272319	0.979325108	0.98503803
ENSMUSG00000002908	1.052897568	1.005642109	0.984225367	1.059135991	0.937131404	1.005076831
ENSMUSG00000007721	1.113993041	1.036578253	1.0181297	1.001228674	1.023220079	1.005443616
ENSMUSG00000000792	1.044532351	1.031681216	1.02753931	0.971631603	1.0026266	0.955168899
ENSMUSG00000045128	0.949511874	0.994673232	0.982604838	1.001228303	1.006751492	1.00475606
ENSMUSG00000019261	1.042715755	1.019219394	1.032360853	0.991887692	1.011306779	0.988013627
ENSMUSG00000035439	1.008440294	0.971532924	0.982034946	0.995069802	0.981310854	0.994061558
ENSMUSG00000004677	1.154680965	0.883865543	0.967695322	0.951452426	1.160772424	1.08239655
ENSMUSG00000004677	1.142382304	1.036148498	0.894297181	0.996065865	0.786575247	0.850129183
ENSMUSG00000002395	0.998620838	0.995165676	0.993032906	1.000405767	0.996893598	0.996450119
ENSMUSG00000002396	1.074293318	1.037537774	1.03511218	1.015475109	1.026693266	1.009018134
ENSMUSG00000002393	1.194026624	1.072945381	1.131399464	1.054699335	1.074721059	1.047354666
ENSMUSG00000034911	1.109503257	0.911979436	1.046150821	0.959914858	0.744024679	0.823392974
ENSMUSG00000031820	0.975987008	0.981938339	0.965006656	0.983221065	0.983182345	0.984067124
ENSMUSG00000046295	1.029025214	1.045504023	1.018886122	0.992134985	1.005001106	0.977221616
ENSMUSG00000046295	0.998421742	0.989965928	0.980066894	0.969484175	0.94354783	0.945447708
ENSMUSG00000007950	0.981334466	0.961831062	0.980321871	0.993655032	1.001267579	1.008435617
ENSMUSG00000074247	1.011586595	0.967215519	0.973475925	0.995033289	1.000920446	1.009347
ENSMUSG00000034863	1.094095257	1.036598892	0.997198341	1.047653093	0.985146485	1.027040049
ENSMUSG00000007610	0.993035182	0.962548907	0.954121761	0.974484757	0.955322262	0.964544981
ENSMUSG00000034845	1.14742225	0.694458554	0.818499245	0.973595692	0.628242429	0.866131986
ENSMUSG00000046718	1.177950663	0.920444201	1.018424652	0.963779019	0.841492605	0.909679949
ENSMUSG00000046718	0.962458855	0.99839462	0.992308785	0.983779186	0.97940301	0.963580538
ENSMUSG00000031813	0.970957714	0.952856727	0.988843934	1.007622684	1.003526066	1.015897977
ENSMUSG00000034829	1.059031491	0.985636067	0.913339094	0.972596458	0.907575864	0.9353047
ENSMUSG00000034829	1.092073202	1.065200886	0.97967855	0.972024776	0.974425992	0.947093369
ENSMUSG00000031808	1.078646074	0.93665024	0.888767998	0.986596768	0.848364383	0.929088636
ENSMUSG00000031807	1.020968311	1.037099954	1.050891954	1.034110323	1.018828746	1.015739046
ENSMUSG00000031807	0.989930836	1.037233058	0.998881624	1.035047414	1.006461393	1.029032299
ENSMUSG00000034807	0.969088938	0.990832326	1.025508563	1.027826752	1.025441329	1.029456011
ENSMUSG00000034799	1.066627136	0.965136257	1.057460499	0.998634257	1.008242296	0.985220681
ENSMUSG00000034799	1.05733862	1.048371238	0.966666401	0.977284541	0.940503377	0.913551463
ENSMUSG00000034799	1.240214542	1.028773233	0.919749035	0.950451175	0.83562361	0.867497945
ENSMUSG00000034799	1.075353539	0.996277781	0.846969436	0.807986446	0.970968235	0.841186133
ENSMUSG00000034799	1.088452935	0.695771939	0.839855578	0.975801923	0.978785479	1.177017289
ENSMUSG00000034799	0.871300314	0.86748138	0.994196867	0.856813702	0.735150563	0.745795046
ENSMUSG00000034799	0.782203781	0.791494176	1.04957318	0.835250391	0.975596303	0.818183722
ENSMUSG00000034799	0.971306114	0.944367509	0.976480043	0.967790987	0.961059115	0.963429185
ENSMUSG00000034799	1.145168103	1.082482782	1.108366484	1.050640511	1.020087988	1.003753607
ENSMUSG00000054044	1.019422049	1.03985936	1.068259738	1.01898942	0.975216621	0.986139063
ENSMUSG00000070000	1.055261652	1.180749875	0.880514336	1.030395908	0.961102105	0.963276444
ENSMUSG00000070000	1.685305185	0.974438049	0.922616473	0.929135888	0.781067656	0.864360233
ENSMUSG00000070000	1.008352196	0.989516981	0.982893114	0.99522522	0.996529349	1.012112754
ENSMUSG00000070000	1.061708486	1.032119803	1.010185645	1.012483704	1.005445581	0.98982048
ENSMUSG00000066880	1.015773654	0.970545013	0.953265463	0.98007513	0.966806467	0.97595243
ENSMUSG00000052446	1.043779681	0.995412824	0.971940072	1.003358597	0.97400105	0.99446983
ENSMUSG00000031799	1.062616824	1.00906948	0.992018111	0.992793067	0.941752381	0.936466704
ENSMUSG00000087502	1.055085836	0.998066444	0.997299507	0.991421588	1.007807556	0.996672828
ENSMUSG00000003037	1.31746196	0.760449643	1.273571557	0.873015494	1.007342717	0.91634253
ENSMUSG00000003037	1.021675986	0.801299569	0.970950951	0.845848083	1.073699808	1.063909612
ENSMUSG00000003037	1.26053532	1.06495939	1.018300266	1.036447883	1.001257968	1.01975708
ENSMUSG00000062007	0.972061801	0.951202209	0.951170189	0.936735198	0.970631503	0.962409727
ENSMUSG00000074240	0.957069784	0.968182545	0.926198827	1.033345205	0.958805983	1.031683
ENSMUSG00000003039	0.958259237	0.965808142	0.951323249	0.995733446	0.970939117	0.98262656
ENSMUSG00000003033	0.951735705	0.870311891	0.882279761	0.915171197	0.954401946	0.973704748
ENSMUSG00000055148	1.084636083	0.991267467	1.017234957	1.006896186	1.00968944	1.001896197
ENSMUSG00000006276	0.97028962	0.762664077	0.828942652	0.763363814	0.861098799	0.709018137
ENSMUSG00000006276	1.016836111	0.969395308	0.961011483	0.99744614	1.012083223	1.021077283
ENSMUSG00000083922	0.97272547	0.967722618	0.902300878	1.099644458	0.848513596	1.000407682
ENSMUSG00000019732	0.833220578	0.944232467	0.808670545	0.891270042	0.886825553	0.898210167
ENSMUSG00000019732	1.110647076	0.948762657	1.082907335	0.976758432	0.886299023	0.830769984
ENSMUSG00000019732	0.871299977	0.900334046	0.920838706	0.901369287	1.044314243	0.986562487
ENSMUSG00000019732	0.98342852	0.945426583	0.966182593	0.992312996	0.988909981	1.006253133
ENSMUSG00000052794	1.238713758	1.189966273	0.769074564	0.801455049	0.761602408	0.721476041
ENSMUSG00000052488	0.990087721	0.917061629	0.911569889	0.927440068	0.696367013	0.787763364
ENSMUSG00000052488	1.20003372	0.803347152	0.851368015	0.80471899	1.003255311	1.001719078
ENSMUSG00000052488	1.000239166	1.021030096	1.020016737	1.017254729	1.011661264	1.009556488
ENSMUSG00000019731	1.126987212	0.932426893	0.858532472	0.903583586	0.822422008	0.841115524
ENSMUSG00000019731	1.048596541	1.009466185	1.029432838	1.012118503	1.052950375	1.038297643
ENSMUSG00000045248	1.02167061	0.993914433	1.006974495	1.001033539	1.027673912	1.015096219
ENSMUSG00000044600	0.988094957	0.997037156	1.016454343	1.001328365	1.007510566	0.99489354
ENSMUSG00000048148	0.921690812	0.971815807	1.046958618	1.00623039	1.020110026	1.030547572
ENSMUSG00000048148	1.330133177	0.970639688	1.093389092	0.814179781	0.876214905	0.81215796
ENSMUSG00000048148	0.992844709	1.048910679	1.053990673	1.058161953	1.061043212	1.055844285
ENSMUSG00000048148	1.134240152	0.825253296	0.939794253	0.981156529	0.955353986	1.011251177
ENSMUSG00000048148	0.91957894	0.934311098	1.002339136	0.935132497	1.021184685	0.98390761
ENSMUSG00000031622	1.078652179	1.08572953	1.05985031	1.016184577	1.059462495	1.010580932
ENSMUSG00000050147	0.978113677	1.133424106	0.868532413	1.124502613	0.953483519	1.093965989
ENSMUSG00000079011	1.163853556	0.796856814	0.822120034	0.819990298	0.994142723	0.982855055
ENSMUSG00000031621	0.871363245	0.828300338	0.925881977	0.993924302	0.899247773	0.98892216
ENSMUSG00000034518	1.145574931	1.041146301	1.017194986	1.030026541	1.015922196	1.024619101
ENSMUSG00000034518	1.115030465	0.920172808	0.99984107	0.998464015	0.93833704	0.954055913
ENSMUSG00000042870	1.039943909	1.002870675	0.994720655	1.002062013	1.016847135	1.008905571
ENSMUSG00000005413	1.031427335	1.092947798	0.966769835	1.05645397	0.936699382	0.989567539
ENSMUSG00000005413	1.051186738	0.988570441	1.021972279	0.876662922	1.11151442	0.943342053
ENSMUSG00000005410	0.987465402	1.015911154	0.985037593	1.00806232	0.985346053	0.985282442
ENSMUSG00000034472	1.030844663	0.866565176	0.869714784	1.064556366	0.801106451	1.0562193
ENSMUSG00000031618	0.946601889	0.95223762	1.024781026	0.981927456	1.065614591	1.064286247
ENSMUSG00000037148	0.749880124	1.031198514	0.889225476	0.831628395	0.702503772	0.596975631
ENSMUSG00000037148	1.040941897	1.011566351	0.995594366	0.99092705	1.001201837	0.995685377
ENSMUSG00000037134	1.107174005	1.078319649	1.077479994	1.059720936	1.046874953	1.037140601
ENSMUSG00000031617	0.970875952	0.96760675	0.972206661	1.004938916	1.022167466	1.033337153
ENSMUSG00000086451	1.047288746	0.925303098	1.227414734	0.899277444	1.125776016	0.957270926
ENSMUSG00000037070	1.073494708	1.015306534	1.045175724	1.004422153	0.998203843	0.990378871
ENSMUSG00000031683	0.936596028	0.982835058	1.078429744	1.048030593	0.96511239	0.978825539
ENSMUSG00000031683	1.033184355	0.995669523	0.974659673	0.972584406	0.982518427	0.969821734
ENSMUSG00000071064	1.064334333	0.969916387	0.962925078	0.991226525	0.932499013	0.969886045
ENSMUSG00000037022	1.111448536	1.00966354	1.028667498	1.016168762	1.034244198	1.025461335
ENSMUSG00000031681	0.875987249	1.263267309	1.168668528	1.198214813	0.986186808	1.064365793
ENSMUSG00000036990	1.042195974	0.988018716	1.010055772	1.017797252	1.015483446	1.028483143
ENSMUSG00000058355	1.025567193	1.02730869	1.025371048	0.99818219	1.011135406	0.980769002
ENSMUSG00000064325	0.89260171	1.051147683	1.095068888	0.854168559	1.248021049	0.934326322
ENSMUSG00000064325	0.942212067	0.669323596	0.88006096	0.995992002	0.871065953	1.118926004
ENSMUSG00000086912	0.90258976	1.033988098	0.934120411	1.078710778	1.060956372	1.140696093
ENSMUSG00000042353	0.975369188	0.88204105	1.291106201	0.97446096	1.131250725	0.967583032
ENSMUSG00000042353	1.223515332	0.959060286	0.96125753	1.033189257	1.10598333	1.163023043
ENSMUSG00000092902	0.81084012	1.165884721	1.096965862	1.029768687	1.08103106	0.98933551
ENSMUSG00000031715	1.000308501	0.980205199	1.037105299	0.996923997	0.996848089	0.990873261
ENSMUSG00000031714	0.925128728	1.050930013	0.970068529	0.967780203	1.001329651	0.983169364
ENSMUSG00000031714	0.965356414	0.98686314	0.956855573	0.966681244	0.931038278	0.970586001
ENSMUSG00000031714	1.245703203	1.062639671	1.096397304	0.948996383	0.758537652	0.746212252
ENSMUSG00000038250	1.051640229	0.992537531	1.033892682	1.01551635	0.978249444	0.989735008
ENSMUSG00000031712	1.02699279	1.128549691	0.874368388	1.038310953	0.929545727	1.004428073
ENSMUSG00000031711	1.014021425	0.996905457	1.02885835	1.016747222	1.018925997	1.017036938
ENSMUSG00000047747	0.833972712	0.804548647	0.85374289	0.851817151	0.713205628	0.645553223
ENSMUSG00000031709	1.118118651	0.885823779	0.958852942	1.085059282	1.023444065	1.171018632
ENSMUSG00000031710	1.146694326	0.884823692	0.777709345	0.869327111	0.942249729	0.965008803
ENSMUSG00000031710	1.168599174	1.133986162	0.82705424	1.026673356	1.115844398	1.113198134
ENSMUSG00000035151	1.032781848	1.026466488	1.049502183	1.019490064	1.023913477	1.022706737
ENSMUSG00000035057	0.971637724	1.042500728	0.868076808	0.862596424	0.87381252	0.902269826
ENSMUSG00000063253	1.008691415	1.008896864	0.991867027	1.015814385	1.024225333	1.020519605
ENSMUSG00000047286	1.246782814	1.152676307	0.946946421	0.866072192	0.806583345	0.742560949
ENSMUSG00000033938	1.063324474	1.029690487	1.028662186	0.98478831	1.003360134	0.963325447
ENSMUSG00000031708	1.158064077	0.963614427	0.904340544	1.068392537	0.712083569	0.862124074
ENSMUSG00000031708	0.999124632	0.931292433	1.095191823	1.046234861	0.848418285	0.933807545
ENSMUSG00000031708	1.02147853	0.998444166	0.981133569	0.98214451	0.998009987	0.983912484
ENSMUSG00000005483	1.010814882	0.998283445	1.011407203	1.002129438	0.995580996	1.0004958
ENSMUSG00000019433	1.092435757	0.958351029	1.003624646	0.987327302	1.004085305	0.994029821
ENSMUSG00000019433	1.012256813	1.049597238	1.080319975	1.00236901	1.055215305	0.992396285
ENSMUSG00000019464	1.122973228	0.658080727	1.202493514	1.011102571	0.837790814	1.047105921
ENSMUSG00000057672	1.064790364	1.096756141	0.952130868	0.803579018	1.024841586	0.855500338
ENSMUSG00000057672	1.146179615	0.981142648	1.07501515	1.030965809	1.011936657	1.036104152
ENSMUSG00000005481	1.012537372	1.001642121	0.993449584	1.012019119	1.011429589	1.013656249
ENSMUSG00000002885	1.032805392	0.742041575	0.941139617	0.960301078	0.710123729	0.877911894
ENSMUSG00000002885	1.036048447	1.037605474	1.010629968	1.032877622	0.985028982	1.017433529
ENSMUSG00000084682	0.855755013	0.927855166	1.084028866	0.828861175	0.935575094	0.786016655
ENSMUSG00000096943	1.129283498	0.913354385	0.924946224	0.933661286	0.850723382	0.881343742
ENSMUSG00000013033	0.909252727	0.881957849	0.834156442	0.961027313	0.888340947	1.022278383
ENSMUSG00000074219	0.977468595	0.965085362	0.973381591	0.976638894	0.974013361	0.964123084
ENSMUSG00000005469	0.998437667	0.933559928	0.94679427	0.977682298	0.961077926	0.984254719
ENSMUSG00000046408	1.118422532	0.978061305	1.00094247	0.995928093	1.029384011	1.034320542
ENSMUSG00000074217	0.95532294	1.07204798	1.085727515	1.102188377	0.800743472	0.914051801
ENSMUSG00000047986	0.900160361	1.16474956	0.962377265	1.115328852	0.934279986	0.989567472
ENSMUSG00000005465	1.114747949	0.907485213	0.828498188	0.918109417	0.83499586	0.934247786
ENSMUSG00000005465	1.032479409	0.973484513	0.930063675	0.976319401	0.967752456	0.975913157
ENSMUSG00000005465	0.93709665	1.048242458	0.942925274	0.980922769	0.938799684	0.935170974
ENSMUSG00000056753	0.985826567	0.999002065	0.967994411	0.996627568	0.997004663	0.990121377
