Gene	I/C_0h	I/C_12h	I/C_18h	I/C_24h	I/C_2h	I/C_6h
ENSMUSG00000059923	-0.365629517	-1.572132713	-2.506255227	-3.294623602	-0.595488873	-0.99902736
ENSMUSG00000059939	0.2924947	1.071363836	-0.656639402	-2.781153656	1.288356782	1.790630763
ENSMUSG00000059970	-0.12347839	-0.666278234	-1.938896241	-2.088102448	-0.721530448	-1.689470105
ENSMUSG00000059974	-0.125671436	1.604375893	0.352075059	0.841003723	0.318098715	0.284063204
ENSMUSG00000059975	-0.22181809	-1.460420991	-2.37563474	-2.058820106	-0.478789129	-0.958787069
ENSMUSG00000059981	-0.646700262	0.607843629	2.000933841	1.991420547	-1.087775823	0.457735496
ENSMUSG00000059995	-0.223508992	0.283311456	-0.331679068	-1.877501317	0.514520678	0.14901162
ENSMUSG00000060002	-0.22181809	-1.460420991	-2.37563474	-2.058820106	-0.478789129	-0.958787069
ENSMUSG00000060012	-0.136354506	-1.114090468	-2.074662979	-2.014996851	-0.50457517	-0.592871519
ENSMUSG00000060032	-0.50046328	0.089825228	0.735396272	1.267300698	-0.339902715	-0.462781925
ENSMUSG00000060036	1.612743722	0.596545356	0.520005091	1.231565639	1.430136398	1.393296883
ENSMUSG00000060063	0.22137668	-0.055182635	-1.101062264	-1.730774626	0.212964062	-0.008261878
ENSMUSG00000060073	-0.191635154	0.400892511	-0.64455408	-1.339880364	-0.084543089	-0.155512109
ENSMUSG00000060090	0.246593739	-0.360327902	-1.059849453	-1.039777395	-0.040872552	-0.286498465
ENSMUSG00000060093	-0.223508992	0.283311456	-0.331679068	-1.877501317	0.514520678	0.14901162
ENSMUSG00000060098	-0.136354506	-1.114090468	-2.074662979	-2.014996851	-0.50457517	-0.592871519
ENSMUSG00000060121	-0.365629517	-1.572132713	-2.506255227	-3.294623602	-0.595488873	-0.99902736
ENSMUSG00000060126	1.419935818	2.61970334	2.49900532	3.267193503	1.905907437	1.55583365
ENSMUSG00000060152	-0.280829537	0.266171822	0.472396744	1.302988048	-0.763220786	-0.491873325
ENSMUSG00000060166	-0.646700262	0.607843629	2.000933841	1.991420547	-1.087775823	0.457735496
ENSMUSG00000060181	-0.125671436	1.604375893	0.352075059	0.841003723	0.318098715	0.284063204
ENSMUSG00000060224	0.22137668	-0.055182635	-1.101062264	-1.730774626	0.212964062	-0.008261878
ENSMUSG00000060227	-0.125671436	1.604375893	0.352075059	0.841003723	0.318098715	0.284063204
ENSMUSG00000060244	-0.50046328	0.089825228	0.735396272	1.267300698	-0.339902715	-0.462781925
ENSMUSG00000060261	1.618230822	1.20861923	0.946861965	-0.004889363	2.292638783	1.156766171
ENSMUSG00000060279	-0.365629517	-1.572132713	-2.506255227	-3.294623602	-0.595488873	-0.99902736
ENSMUSG00000060284	-1.016244344	-0.069572462	-1.743082966	-1.3087625	-0.645110239	-0.917932704
ENSMUSG00000060288	-0.12347839	-0.666278234	-1.938896241	-2.088102448	-0.721530448	-1.689470105
ENSMUSG00000060301	-0.22181809	-1.460420991	-2.37563474	-2.058820106	-0.478789129	-0.958787069
ENSMUSG00000060336	-0.136354506	-1.114090468	-2.074662979	-2.014996851	-0.50457517	-0.592871519
ENSMUSG00000060376	-0.12347839	-0.666278234	-1.938896241	-2.088102448	-0.721530448	-1.689470105
ENSMUSG00000060397	-0.223508992	0.283311456	-0.331679068	-1.877501317	0.514520678	0.14901162
ENSMUSG00000060427	-0.365629517	-1.572132713	-2.506255227	-3.294623602	-0.595488873	-0.99902736
ENSMUSG00000060429	1.419935818	2.61970334	2.49900532	3.267193503	1.905907437	1.55583365
ENSMUSG00000060441	-0.646700262	0.607843629	2.000933841	1.991420547	-1.087775823	0.457735496
ENSMUSG00000060450	-0.280829537	0.266171822	0.472396744	1.302988048	-0.763220786	-0.491873325
ENSMUSG00000060470	1.697294619	2.2330336	3.298952111	3.483463117	2.262754255	2.338131127
ENSMUSG00000060477	0.243643446	0.766410014	1.031902571	0.995317693	-0.236157684	-0.661821817
ENSMUSG00000060509	0.22137668	-0.055182635	-1.101062264	-1.730774626	0.212964062	-0.008261878
ENSMUSG00000060510	-0.280829537	0.266171822	0.472396744	1.302988048	-0.763220786	-0.491873325
ENSMUSG00000060512	-0.365629517	-1.572132713	-2.506255227	-3.294623602	-0.595488873	-0.99902736
ENSMUSG00000060519	1.697294619	2.2330336	3.298952111	3.483463117	2.262754255	2.338131127
ENSMUSG00000060538	0.171793955	0.711736655	1.570100778	1.781236774	0.445968122	-0.103071846
ENSMUSG00000060550	-0.365629517	-1.572132713	-2.506255227	-3.294623602	-0.595488873	-0.99902736
ENSMUSG00000060591	-0.646700262	0.607843629	2.000933841	1.991420547	-1.087775823	0.457735496
ENSMUSG00000060601	1.618230822	1.20861923	0.946861965	-0.004889363	2.292638783	1.156766171
ENSMUSG00000060621	0.171793955	0.711736655	1.570100778	1.781236774	0.445968122	-0.103071846
ENSMUSG00000060636	-0.280829537	0.266171822	0.472396744	1.302988048	-0.763220786	-0.491873325
ENSMUSG00000060639	-0.223508992	0.283311456	-0.331679068	-1.877501317	0.514520678	0.14901162
ENSMUSG00000060657	-0.40747991	-1.530375548	-1.565686258	-1.56728155	-0.18315745	-0.375305389
ENSMUSG00000060671	0.08842305	-0.400854587	-0.787935747	-1.0975919	0.179013893	0.352343133
ENSMUSG00000060678	-0.223508992	0.283311456	-0.331679068	-1.877501317	0.514520678	0.14901162
ENSMUSG00000060679	0.08842305	-0.400854587	-0.787935747	-1.0975919	0.179013893	0.352343133
ENSMUSG00000060681	-0.12347839	-0.666278234	-1.938896241	-2.088102448	-0.721530448	-1.689470105
ENSMUSG00000060708	-0.125671436	1.604375893	0.352075059	0.841003723	0.318098715	0.284063204
ENSMUSG00000060733	0.343886641	-0.817880942	-0.848365513	-1.130110241	0.034394689	-0.735953213
ENSMUSG00000060739	0.2924947	1.071363836	-0.656639402	-2.781153656	1.288356782	1.790630763
ENSMUSG00000060743	-0.284436063	-1.153313107	-1.114795497	-1.474699147	-0.292296407	-0.16176494
ENSMUSG00000060771	-0.365629517	-1.572132713	-2.506255227	-3.294623602	-0.595488873	-0.99902736
ENSMUSG00000060791	1.618230822	1.20861923	0.946861965	-0.004889363	2.292638783	1.156766171
ENSMUSG00000060798	0.22137668	-0.055182635	-1.101062264	-1.730774626	0.212964062	-0.008261878
ENSMUSG00000060802	0.2924947	1.071363836	-0.656639402	-2.781153656	1.288356782	1.790630763
ENSMUSG00000060803	1.697294619	2.2330336	3.298952111	3.483463117	2.262754255	2.338131127
ENSMUSG00000060860	1.618230822	1.20861923	0.946861965	-0.004889363	2.292638783	1.156766171
ENSMUSG00000060862	0.2924947	1.071363836	-0.656639402	-2.781153656	1.288356782	1.790630763
ENSMUSG00000060904	-0.280829537	0.266171822	0.472396744	1.302988048	-0.763220786	-0.491873325
ENSMUSG00000060935	-0.136354506	-1.114090468	-2.074662979	-2.014996851	-0.50457517	-0.592871519
ENSMUSG00000060938	0.343886641	-0.817880942	-0.848365513	-1.130110241	0.034394689	-0.735953213
ENSMUSG00000060981	-0.223508992	0.283311456	-0.331679068	-1.877501317	0.514520678	0.14901162
ENSMUSG00000060992	-0.12347839	-0.666278234	-1.938896241	-2.088102448	-0.721530448	-1.689470105
ENSMUSG00000061024	1.419935818	2.61970334	2.49900532	3.267193503	1.905907437	1.55583365
ENSMUSG00000061028	-0.223508992	0.283311456	-0.331679068	-1.877501317	0.514520678	0.14901162
ENSMUSG00000061032	-0.280829537	0.266171822	0.472396744	1.302988048	-0.763220786	-0.491873325
ENSMUSG00000061046	-0.191635154	0.400892511	-0.64455408	-1.339880364	-0.084543089	-0.155512109
ENSMUSG00000061079	-0.12347839	-0.666278234	-1.938896241	-2.088102448	-0.721530448	-1.689470105
ENSMUSG00000061104	-0.310947913	-0.030634383	0.375213827	1.345914221	0.125657011	-0.560333627
ENSMUSG00000061111	0.243643446	0.766410014	1.031902571	0.995317693	-0.236157684	-0.661821817
ENSMUSG00000061118	1.618230822	1.20861923	0.946861965	-0.004889363	2.292638783	1.156766171
ENSMUSG00000061119	-0.280829537	0.266171822	0.472396744	1.302988048	-0.763220786	-0.491873325
ENSMUSG00000061130	1.419935818	2.61970334	2.49900532	3.267193503	1.905907437	1.55583365
ENSMUSG00000061132	0.2924947	1.071363836	-0.656639402	-2.781153656	1.288356782	1.790630763
ENSMUSG00000061136	1.867729592	1.903324475	2.584278723	3.50439436	1.727617986	1.556607935
ENSMUSG00000061143	-0.223508992	0.283311456	-0.331679068	-1.877501317	0.514520678	0.14901162
ENSMUSG00000061175	-0.12347839	-0.666278234	-1.938896241	-2.088102448	-0.721530448	-1.689470105
ENSMUSG00000061186	-0.365629517	-1.572132713	-2.506255227	-3.294623602	-0.595488873	-0.99902736
ENSMUSG00000061207	0.22137668	-0.055182635	-1.101062264	-1.730774626	0.212964062	-0.008261878
ENSMUSG00000061232	-0.365629517	-1.572132713	-2.506255227	-3.294623602	-0.595488873	-0.99902736
ENSMUSG00000061244	-0.280829537	0.266171822	0.472396744	1.302988048	-0.763220786	-0.491873325
ENSMUSG00000061273	-0.136354506	-1.114090468	-2.074662979	-2.014996851	-0.50457517	-0.592871519
ENSMUSG00000061286	2.727723213	2.97297742	2.816982752	2.70946124	3.582898621	4.257322356
ENSMUSG00000061306	0.2924947	1.071363836	-0.656639402	-2.781153656	1.288356782	1.790630763
ENSMUSG00000061311	-0.310947913	-0.030634383	0.375213827	1.345914221	0.125657011	-0.560333627
ENSMUSG00000061313	1.419935818	2.61970334	2.49900532	3.267193503	1.905907437	1.55583365
ENSMUSG00000061315	-0.125671436	1.604375893	0.352075059	0.841003723	0.318098715	0.284063204
ENSMUSG00000061356	1.618230822	1.20861923	0.946861965	-0.004889363	2.292638783	1.156766171
ENSMUSG00000061360	-0.04045424	-0.55363168	-0.334940475	-1.158084539	-0.146630466	-0.185064801
ENSMUSG00000061371	-0.217935268	-0.527816339	-0.795229282	-1.668590644	-0.175238357	-0.320627857
ENSMUSG00000061393	-0.125671436	1.604375893	0.352075059	0.841003723	0.318098715	0.284063204
ENSMUSG00000061411	0.2924947	1.071363836	-0.656639402	-2.781153656	1.288356782	1.790630763
ENSMUSG00000061414	-0.646700262	0.607843629	2.000933841	1.991420547	-1.087775823	0.457735496
ENSMUSG00000061436	1.618230822	1.20861923	0.946861965	-0.004889363	2.292638783	1.156766171
ENSMUSG00000061455	-0.22181809	-1.460420991	-2.37563474	-2.058820106	-0.478789129	-0.958787069
ENSMUSG00000061458	-0.136354506	-1.114090468	-2.074662979	-2.014996851	-0.50457517	-0.592871519
ENSMUSG00000061461	-0.223508992	0.283311456	-0.331679068	-1.877501317	0.514520678	0.14901162
ENSMUSG00000061474	-0.125671436	1.604375893	0.352075059	0.841003723	0.318098715	0.284063204
ENSMUSG00000061477	-0.125671436	1.604375893	0.352075059	0.841003723	0.318098715	0.284063204
ENSMUSG00000061482	-0.223508992	0.283311456	-0.331679068	-1.877501317	0.514520678	0.14901162
ENSMUSG00000061518	1.618230822	1.20861923	0.946861965	-0.004889363	2.292638783	1.156766171
ENSMUSG00000061531	-0.646700262	0.607843629	2.000933841	1.991420547	-1.087775823	0.457735496
ENSMUSG00000061533	0.2924947	1.071363836	-0.656639402	-2.781153656	1.288356782	1.790630763
ENSMUSG00000061536	-0.125671436	1.604375893	0.352075059	0.841003723	0.318098715	0.284063204
ENSMUSG00000061544	-0.22181809	-1.460420991	-2.37563474	-2.058820106	-0.478789129	-0.958787069
ENSMUSG00000061559	-0.564331052	-0.547735216	-0.825584965	-1.144627976	-0.102372343	-0.609999737
ENSMUSG00000061589	1.419935818	2.61970334	2.49900532	3.267193503	1.905907437	1.55583365
ENSMUSG00000061607	0.08842305	-0.400854587	-0.787935747	-1.0975919	0.179013893	0.352343133
ENSMUSG00000061613	-0.365629517	-1.572132713	-2.506255227	-3.294623602	-0.595488873	-0.99902736
ENSMUSG00000061615	0.22137668	-0.055182635	-1.101062264	-1.730774626	0.212964062	-0.008261878
ENSMUSG00000061650	0.2924947	1.071363836	-0.656639402	-2.781153656	1.288356782	1.790630763
ENSMUSG00000061665	-0.310947913	-0.030634383	0.375213827	1.345914221	0.125657011	-0.560333627
ENSMUSG00000061666	1.529470068	2.169401353	2.549166379	3.464452818	1.797928033	1.710856394
ENSMUSG00000061689	-0.365629517	-1.572132713	-2.506255227	-3.294623602	-0.595488873	-0.99902736
ENSMUSG00000061702	1.618230822	1.20861923	0.946861965	-0.004889363	2.292638783	1.156766171
ENSMUSG00000061723	-0.125671436	1.604375893	0.352075059	0.841003723	0.318098715	0.284063204
ENSMUSG00000061731	-0.22181809	-1.460420991	-2.37563474	-2.058820106	-0.478789129	-0.958787069
ENSMUSG00000061740	-0.310947913	-0.030634383	0.375213827	1.345914221	0.125657011	-0.560333627
ENSMUSG00000061755	-1.016244344	-0.069572462	-1.743082966	-1.3087625	-0.645110239	-0.917932704
ENSMUSG00000061759	-0.22181809	-1.460420991	-2.37563474	-2.058820106	-0.478789129	-0.958787069
ENSMUSG00000061778	-0.310947913	-0.030634383	0.375213827	1.345914221	0.125657011	-0.560333627
ENSMUSG00000061787	0.101542047	0.875175254	1.207437561	1.279588275	0.510156773	0.312984285
ENSMUSG00000061838	0.22137668	-0.055182635	-1.101062264	-1.730774626	0.212964062	-0.008261878
ENSMUSG00000061859	0.2924947	1.071363836	-0.656639402	-2.781153656	1.288356782	1.790630763
ENSMUSG00000061882	-0.280829537	0.266171822	0.472396744	1.302988048	-0.763220786	-0.491873325
ENSMUSG00000061887	-0.136354506	-1.114090468	-2.074662979	-2.014996851	-0.50457517	-0.592871519
ENSMUSG00000061894	0.171793955	0.711736655	1.570100778	1.781236774	0.445968122	-0.103071846
ENSMUSG00000061904	0.33448553	1.088476012	1.309414027	1.714011731	0.45052324	0.695769494
ENSMUSG00000061979	-0.280829537	0.266171822	0.472396744	1.302988048	-0.763220786	-0.491873325
ENSMUSG00000061983	-0.12347839	-0.666278234	-1.938896241	-2.088102448	-0.721530448	-1.689470105
ENSMUSG00000061991	-0.125671436	1.604375893	0.352075059	0.841003723	0.318098715	0.284063204
ENSMUSG00000062006	-0.22181809	-1.460420991	-2.37563474	-2.058820106	-0.478789129	-0.958787069
ENSMUSG00000062007	-0.12347839	-0.666278234	-1.938896241	-2.088102448	-0.721530448	-1.689470105
ENSMUSG00000062014	-0.989669744	-0.076212742	-0.371697356	-1.606081066	-0.532060272	-0.149652516
ENSMUSG00000062031	0.2924947	1.071363836	-0.656639402	-2.781153656	1.288356782	1.790630763
ENSMUSG00000062054	-0.136354506	-1.114090468	-2.074662979	-2.014996851	-0.50457517	-0.592871519
ENSMUSG00000062070	0.2924947	1.071363836	-0.656639402	-2.781153656	1.288356782	1.790630763
ENSMUSG00000062075	0.22137668	-0.055182635	-1.101062264	-1.730774626	0.212964062	-0.008261878
ENSMUSG00000062078	1.618230822	1.20861923	0.946861965	-0.004889363	2.292638783	1.156766171
ENSMUSG00000062101	-0.310947913	-0.030634383	0.375213827	1.345914221	0.125657011	-0.560333627
ENSMUSG00000062110	-0.280829537	0.266171822	0.472396744	1.302988048	-0.763220786	-0.491873325
ENSMUSG00000062116	0.171793955	0.711736655	1.570100778	1.781236774	0.445968122	-0.103071846
ENSMUSG00000062157	0.22137668	-0.055182635	-1.101062264	-1.730774626	0.212964062	-0.008261878
ENSMUSG00000062169	-0.223508992	0.283311456	-0.331679068	-1.877501317	0.514520678	0.14901162
ENSMUSG00000062175	0.22137668	-0.055182635	-1.101062264	-1.730774626	0.212964062	-0.008261878
ENSMUSG00000062190	0.22137668	-0.055182635	-1.101062264	-1.730774626	0.212964062	-0.008261878
ENSMUSG00000062198	-0.217935268	-0.527816339	-0.795229282	-1.668590644	-0.175238357	-0.320627857
ENSMUSG00000062203	1.618230822	1.20861923	0.946861965	-0.004889363	2.292638783	1.156766171
ENSMUSG00000062210	0.2924947	1.071363836	-0.656639402	-2.781153656	1.288356782	1.790630763
ENSMUSG00000062232	0.12161013	0.585712013	1.09334258	1.6174017	-0.019629163	0.418470707
ENSMUSG00000062234	-0.310947913	-0.030634383	0.375213827	1.345914221	0.125657011	-0.560333627
ENSMUSG00000062248	-0.646700262	0.607843629	2.000933841	1.991420547	-1.087775823	0.457735496
ENSMUSG00000062257	-0.260900608	0.598712352	-0.080272572	1.011894029	-0.084474287	-0.343588653
ENSMUSG00000062270	0.2924947	1.071363836	-0.656639402	-2.781153656	1.288356782	1.790630763
ENSMUSG00000062310	1.697294619	2.2330336	3.298952111	3.483463117	2.262754255	2.338131127
ENSMUSG00000062328	-0.12347839	-0.666278234	-1.938896241	-2.088102448	-0.721530448	-1.689470105
ENSMUSG00000062352	1.529470068	2.169401353	2.549166379	3.464452818	1.797928033	1.710856394
ENSMUSG00000062372	-0.50046328	0.089825228	0.735396272	1.267300698	-0.339902715	-0.462781925
ENSMUSG00000062373	1.419935818	2.61970334	2.49900532	3.267193503	1.905907437	1.55583365
ENSMUSG00000062376	-0.223508992	0.283311456	-0.331679068	-1.877501317	0.514520678	0.14901162
ENSMUSG00000062380	0.101542047	0.875175254	1.207437561	1.279588275	0.510156773	0.312984285
ENSMUSG00000062382	-0.365629517	-1.572132713	-2.506255227	-3.294623602	-0.595488873	-0.99902736
ENSMUSG00000062397	-0.125671436	1.604375893	0.352075059	0.841003723	0.318098715	0.284063204
ENSMUSG00000062510	1.697294619	2.2330336	3.298952111	3.483463117	2.262754255	2.338131127
ENSMUSG00000062518	-0.217935268	-0.527816339	-0.795229282	-1.668590644	-0.175238357	-0.320627857
ENSMUSG00000062519	0.22137668	-0.055182635	-1.101062264	-1.730774626	0.212964062	-0.008261878
ENSMUSG00000062526	-0.365629517	-1.572132713	-2.506255227	-3.294623602	-0.595488873	-0.99902736
ENSMUSG00000062580	1.506857638	2.505027651	2.727109683	3.05778879	2.067750838	2.086441224
ENSMUSG00000062590	1.867729592	1.903324475	2.584278723	3.50439436	1.727617986	1.556607935
ENSMUSG00000062591	-0.365629517	-1.572132713	-2.506255227	-3.294623602	-0.595488873	-0.99902736
ENSMUSG00000062604	-0.50046328	0.089825228	0.735396272	1.267300698	-0.339902715	-0.462781925
ENSMUSG00000062619	-0.418882123	-2.143709427	-1.918917389	-1.872934169	-0.835861837	-1.103376866
ENSMUSG00000062627	0.171793955	0.711736655	1.570100778	1.781236774	0.445968122	-0.103071846
ENSMUSG00000062646	-0.280829537	0.266171822	0.472396744	1.302988048	-0.763220786	-0.491873325
ENSMUSG00000062647	1.618230822	1.20861923	0.946861965	-0.004889363	2.292638783	1.156766171
ENSMUSG00000062683	-0.125671436	1.604375893	0.352075059	0.841003723	0.318098715	0.284063204
ENSMUSG00000062727	-0.125671436	1.604375893	0.352075059	0.841003723	0.318098715	0.284063204
ENSMUSG00000062729	-0.280829537	0.266171822	0.472396744	1.302988048	-0.763220786	-0.491873325
ENSMUSG00000062753	0.171793955	0.711736655	1.570100778	1.781236774	0.445968122	-0.103071846
ENSMUSG00000062761	-0.280829537	0.266171822	0.472396744	1.302988048	-0.763220786	-0.491873325
ENSMUSG00000062785	1.867729592	1.903324475	2.584278723	3.50439436	1.727617986	1.556607935
ENSMUSG00000062794	-0.12347839	-0.666278234	-1.938896241	-2.088102448	-0.721530448	-1.689470105
ENSMUSG00000062797	0.2924947	1.071363836	-0.656639402	-2.781153656	1.288356782	1.790630763
ENSMUSG00000062822	-0.50046328	0.089825228	0.735396272	1.267300698	-0.339902715	-0.462781925
ENSMUSG00000062825	-0.12347839	-0.666278234	-1.938896241	-2.088102448	-0.721530448	-1.689470105
ENSMUSG00000062861	1.867729592	1.903324475	2.584278723	3.50439436	1.727617986	1.556607935
ENSMUSG00000062866	-0.646700262	0.607843629	2.000933841	1.991420547	-1.087775823	0.457735496
ENSMUSG00000062867	0.22137668	-0.055182635	-1.101062264	-1.730774626	0.212964062	-0.008261878
ENSMUSG00000062901	-0.280829537	0.266171822	0.472396744	1.302988048	-0.763220786	-0.491873325
ENSMUSG00000062906	-0.989669744	-0.076212742	-0.371697356	-1.606081066	-0.532060272	-0.149652516
ENSMUSG00000062908	0.171793955	0.711736655	1.570100778	1.781236774	0.445968122	-0.103071846
ENSMUSG00000062929	-0.22181809	-1.460420991	-2.37563474	-2.058820106	-0.478789129	-0.958787069
ENSMUSG00000062937	0.171793955	0.711736655	1.570100778	1.781236774	0.445968122	-0.103071846
ENSMUSG00000062944	-0.136354506	-1.114090468	-2.074662979	-2.014996851	-0.50457517	-0.592871519
ENSMUSG00000062949	1.529470068	2.169401353	2.549166379	3.464452818	1.797928033	1.710856394
ENSMUSG00000062963	-2.448742248	-1.838422159	-1.733105338	-1.390240729	-2.004109565	-1.129889872
ENSMUSG00000062981	-0.910694985	-0.945940064	-1.153210941	-1.636974645	-0.310863766	-0.341041515
ENSMUSG00000062997	-0.217935268	-0.527816339	-0.795229282	-1.668590644	-0.175238357	-0.320627857
ENSMUSG00000063015	1.618230822	1.20861923	0.946861965	-0.004889363	2.292638783	1.156766171
ENSMUSG00000063019	-0.365629517	-1.572132713	-2.506255227	-3.294623602	-0.595488873	-0.99902736
ENSMUSG00000063021	-0.125671436	1.604375893	0.352075059	0.841003723	0.318098715	0.284063204
ENSMUSG00000063047	0.171793955	0.711736655	1.570100778	1.781236774	0.445968122	-0.103071846
ENSMUSG00000063049	-0.136354506	-1.114090468	-2.074662979	-2.014996851	-0.50457517	-0.592871519
