Gene	Ik_0H	Ik_2H	Ik_6H	Ik_12H	Ik_18H	Ik_24H
ENSMUSG00000054404	-0.0843884956980928	0.0104712143553788	0.112622528554787	0.342828694149178	0.34696687763464	0.444451483489827
ENSMUSG00000054405	-0.00183604540796365	0.00437544087590917	-0.0286503151735637	0.00780386737966119	-0.0116388669590539	0.0125297723891342
ENSMUSG00000054406	-0.37859410967258	-0.378708503694792	-0.426831549494008	0.0248900169334218	-0.160759805796822	-0.498692441718322
ENSMUSG00000054408	0.00581553564176518	-0.00204589565820095	0.0351312671291431	-0.0220185412396862	-0.0157774257653319	-0.0424953690182323
ENSMUSG00000054409	-0.278769413588791	-0.515096356081693	-0.517546780865381	-0.0617119431578016	-0.18087029120088	-0.298838164511654
ENSMUSG00000054412	-0.441767486108242	-0.490318761431895	-0.407037810849442	0.20398880320207	-0.292055622426565	-0.570328780345037
ENSMUSG00000054414	-0.0364369912119206	-0.131423930541938	-0.179511869205191	-0.0892516397115	-0.113835359090717	-0.128096837916895
ENSMUSG00000054417	-0.596041687387367	-0.564069482819577	-0.564557436662791	0.0868491532509214	-0.177405273372313	-0.759024581780243
ENSMUSG00000054418	-0.307228355169165	-0.444990428129345	-0.397096228793299	-0.0320966447779135	-0.140228216630516	-0.295415429168646
ENSMUSG00000054422	-0.403536486869747	-0.359166661191288	-0.381091921797828	0.0916433313391591	-0.113741447732143	-0.479412805199444
ENSMUSG00000054423	-0.456191310302138	-0.380399002832488	-0.480429321712725	0.0189104935880956	-0.254158219258975	-0.701736144012223
ENSMUSG00000054426	-0.0102245371109311	-0.0211644333529785	0.0367767645986549	0.0920668726614231	0.186341017156319	0.183080888588343
ENSMUSG00000054428	0.020541468522292	0.0132733336268805	-0.0185716225518029	0.00584083154487987	0.00933880890424263	-0.00507115944231659
ENSMUSG00000054431	-0.184251617484052	-0.282990159738444	-0.305940057138847	-0.0253967164902736	0.0165393748090771	-0.127482549214208
ENSMUSG00000054434	-0.0436637235263323	0.0380144026220009	0.00537347607035297	-0.0564684974271108	-0.222731645861495	-0.134689844223515
ENSMUSG00000054435	-0.735205452319156	-0.741884528042458	-0.249037293572699	-0.0386812604291712	-0.262075259815449	-0.235190658849106
ENSMUSG00000054446	-0.623127431218746	-0.50321649107528	-0.0141987062952954	0.0853962037823996	-0.149386788335519	-0.680882472241639
ENSMUSG00000054450	-0.155685730811234	-0.2771053832319	-0.269139199609822	-0.00406069900264781	0.022291548778904	-0.133811892679944
ENSMUSG00000054452	0.0286510438788031	0.0605358042824257	0.0603245255802739	0.0895016406050561	0.0567650112328316	0.0562109247573661
ENSMUSG00000054453	-0.772353253726436	-0.484678273571385	-0.189185738188694	-0.076827051796975	-0.431659486287966	-0.217933537158619
ENSMUSG00000054455	-0.00374048868917831	0.00167123583916514	0.0134602393662194	-0.0259618251235278	-0.0472287704010401	-0.0376204427385923
ENSMUSG00000054457	-0.415873431801945	-0.467034285344461	-0.232265181925669	0.175383508563474	-0.122653093199389	-0.577774940507761
ENSMUSG00000054459	-0.79368877955527	-0.552797500886493	-0.612324274462876	0.12370841693672	-0.612446497289225	-0.951770227131193
ENSMUSG00000054469	0.0162120636431632	0.0224740109596287	-0.00558444088405743	0.0155668469343238	0.00266400088024675	-0.0691256297407094
ENSMUSG00000054474	-0.44945332596617	-0.592343097137927	-0.170260758315247	0.185174015597401	0.43527359269877	-0.505303113179293
ENSMUSG00000054477	-0.472000160530658	-0.375896712106411	-0.478083924677406	0.0210669004368478	-0.273764501242155	-0.733494010357552
ENSMUSG00000054484	-0.0270851076140235	0.000382497513450636	-0.0117254130898396	0.122674144232343	0.0328940902201232	0.0390629890416438
ENSMUSG00000054488	-0.494446097452561	-0.621109413929206	-0.342867916088787	0.211594284842122	-0.124531955646478	-0.602229788552689
ENSMUSG00000054493	-0.255010405418101	-0.373793617636235	-0.429490478682245	-0.00173704250597217	-0.112753052986023	-0.398538671719967
ENSMUSG00000054497	-0.16709696024937	-0.260598719978926	-0.291160791173228	-0.0172822122313832	0.00231870962427509	-0.151446815172455
ENSMUSG00000054498	-0.175431896451972	-0.271165480286655	-0.284679709385069	-0.022071012634484	0.00892099592389419	-0.138384089127715
ENSMUSG00000054499	-0.0141795854262835	0.0306979469836037	0.0577665136993206	0.131536192956901	0.147755726123331	0.0933556893577287
ENSMUSG00000054509	-0.0197264476727486	-0.0388409715361152	0.00441020132435135	0.0630998804231651	0.128489385869926	0.161333609028106
ENSMUSG00000054510	-0.343439598802998	-0.691893233896709	-0.350932277262072	0.235242241095808	0.0828198468817771	-0.818821866843389
ENSMUSG00000054514	-0.0392502702767187	-0.0361398026477708	0.0472134662378862	-0.00748644724663282	0.0654638972111672	0.156677540664438
ENSMUSG00000054517	0.017936311701977	-0.073168643583298	-0.0289851638061058	-0.130923889365949	-0.0771093033858802	-0.152835047763656
ENSMUSG00000054519	0.00265486282761651	0.060823609461198	0.0916707341596066	0.0494184409175354	0.135630538766669	0.226120451950562
ENSMUSG00000054520	0.0756397324191527	-0.0664123157598117	-0.0721273715186598	-0.0773789677558248	-0.0742293161002258	-0.0406562096497624
ENSMUSG00000054523	-0.363404112791109	-0.49799687486948	-0.454029871449389	0.0528310847101571	-0.105847853130528	-0.509355238105743
ENSMUSG00000054526	-0.192443698753023	-0.297250222398526	-0.316003606342421	-0.0259745505833445	0.0164902028461515	-0.159731726877954
ENSMUSG00000054537	-0.503508518527665	-0.513314659395061	-0.653417040009892	0.140677826762283	-0.368379931169353	-0.879982595571336
ENSMUSG00000054545	0.35379450414669	0.0658429789716679	-0.503164692515566	0.119538537836678	0.0406482123601842	-0.00446685498062288
ENSMUSG00000054555	-0.452055577535506	-0.391648577395249	-0.500013409555295	-0.00687824256439471	-0.29413919372865	-0.801219597155571
ENSMUSG00000054556	-0.815639132728488	-0.567816314836402	-0.620510539010519	0.122893687649467	-0.609661855862165	-0.954876344107491
ENSMUSG00000054568	-0.254056099528964	-0.336796285499616	-0.235177865188695	0.292278986278653	-0.0880149252488556	0.0233622374412551
ENSMUSG00000054580	-0.889856905447024	-0.798997522362841	-0.786553266483133	-0.0626435650743757	-0.802715518735907	-0.706007300210834
ENSMUSG00000054582	-0.270319620532377	-0.117555017556863	-0.0722577350743443	-0.0490292336671254	0.11488632106079	-0.0510347255795877
ENSMUSG00000054588	-0.498106270877308	-0.610552808360718	-0.439689944132966	0.072288131459662	-0.407750288178384	-0.746126718957812
ENSMUSG00000054589	-0.29297603403706	-0.417635735264129	-0.456529255099722	-0.000512966503732439	-0.146233126275075	-0.415439162191648
ENSMUSG00000054594	-0.242062303593746	-0.332574695623709	0.386526445335252	0.243504361710077	0.0880825388954271	0.0210444121349766
ENSMUSG00000054598	-0.081999178806692	-0.252917250568357	-0.279158757199874	0.0705739054976998	-0.927565104390531	-0.985017572798692
ENSMUSG00000054604	0.0223400124095208	0.000995590242991074	0.0495423062387264	0.028293912483347	0.0708059136571744	0.070048056028146
ENSMUSG00000054611	0.00112841267937632	0.00205938807404142	0.0198923038662079	0.0287200464545595	0.0189064836081088	0.0232742749371844
ENSMUSG00000054612	0.0234603851157663	0.0397838556711377	0.00436440765437594	-0.0382152253431	-0.145354972945151	-0.113470407202433
ENSMUSG00000054618	-0.448786054499487	-0.431576153312457	-0.109342021783907	-0.230205661638278	0.0791271256155654	0.155425896334207
ENSMUSG00000054619	-0.0267627888297798	0.022693233687852	0.0530955417347721	0.117681525178722	0.150042311874236	0.177892707325029
ENSMUSG00000054622	-0.0817378224903546	-0.00842203662910295	-0.173798528965077	0.0967314551317833	-0.0116043648025289	0.11832030298412
ENSMUSG00000054626	-0.624759079168574	-1.03392529230122	-0.875636413600973	-0.206953288006914	-0.595022712099603	-0.189340714920739
ENSMUSG00000054630	-0.360640364979011	-0.368060728433534	-0.477991264020406	0.00206704463575993	-0.142874623819464	-0.513523101223007
ENSMUSG00000054640	-0.171647107071324	-0.327424161666889	-0.257742542557875	0.00985907077237561	-0.303869676413679	-0.820042570713162
ENSMUSG00000054641	1.78690811453146	1.52850936630842	0.66677011897184	0.424209151650569	0.795686575247935	0.103000897550472
ENSMUSG00000054648	-0.0120987474978899	0.0167716253526988	0.0994155196348193	-0.0591578496338757	0.00394751177386649	0.0190666157739267
ENSMUSG00000054659	-0.480252098497395	-0.59625162221316	-0.40466697440883	0.202964187138964	-0.131900849990387	-0.589310514702319
ENSMUSG00000054662	-0.446561451176567	-0.502028375972876	-0.420313672036051	0.201033486021403	-0.292411584864741	-0.575844589638621
ENSMUSG00000054666	-0.183572552831997	-0.283149454283532	-0.314263048982699	-0.0217059148124438	0.0201433140163374	-0.136066223242364
ENSMUSG00000054667	-0.394965461146407	-0.460620311070472	-0.449175574416931	0.0851237106967731	-0.14354971787833	-0.494863819444625
ENSMUSG00000054672	-0.857796750865669	-0.607307971659296	-0.560498978124742	0.122597296386197	-0.450003887286516	-0.907935604459053
ENSMUSG00000054675	-0.0172544847599154	-0.158099846033879	-0.183084407862061	-0.296101889767191	-0.385034761818318	-0.430890329476829
ENSMUSG00000054676	0.00932161185822296	0.00319302821125728	0.107866372166032	0.0218328926084392	0.0714096353939083	0.142843577373074
ENSMUSG00000054679	-0.523580071396649	-0.57975438956786	-0.558728243667006	0.0684786219167353	-0.278477514623674	-0.719069979838231
ENSMUSG00000054690	-0.80531006589225	-0.547555496440531	-0.6881619120103	0.166629484027011	-0.665054347885254	-1.14340302978633
ENSMUSG00000054693	0.00807044600896345	-0.00807216596931664	-0.00642603714568805	-0.0056176874292084	0.0324908930407704	0.0132203442565761
ENSMUSG00000054702	-0.00169581102854729	0.0140333948554638	0.0762218757991548	0.0826303917414516	-0.00246982691096678	-0.0316251775134532
ENSMUSG00000054708	-0.0427390689740534	-0.000191563180087139	-0.106194273675884	-0.0922664037590788	-0.119509940780973	-0.076014011641419
ENSMUSG00000054714	-0.0872458280109808	-0.216938889508031	-0.158876863496413	-0.0651248957138893	-0.0213310092552252	-0.0076652187168886
ENSMUSG00000054715	-0.0198300716533399	-0.0525518591217995	-0.0466214815171804	-0.0469514995305983	-0.0227507346386959	-0.0755309793044089
ENSMUSG00000054716	0.0136534959969487	0.00929887900819755	-0.0557539903644395	-0.0719366341544098	-0.0812306981485763	-0.0639227427732581
ENSMUSG00000054717	-0.00450261777842151	0.00896946118992896	0.0677836976816344	-0.00474988729673227	0.0174302524537221	0.0577406054409125
ENSMUSG00000054720	0.0523172205112523	0.0327186564966189	-0.000556597482998041	-0.0104136092925696	0.0128427552684074	0.0230218517792261
ENSMUSG00000054723	0.0243379712993178	0.00551945298003657	0.0580382550787228	0.12696364252101	0.182941578555345	0.203735644685804
ENSMUSG00000054727	-0.386596942314179	-0.482427011381657	-0.458686125374518	0.0930532505673964	-0.114999738053952	-0.504674347406106
ENSMUSG00000054728	-0.0462820648026664	0.125537580022632	0.38946439188238	0.660748929399239	0.691813974842601	0.909212921410902
ENSMUSG00000054733	-0.0268921948374499	-0.0163409320692147	-0.0975592082005609	-0.163353101872284	-0.221944891905756	-0.244997175018497
ENSMUSG00000054737	-0.688425579864633	-0.585304963361403	-0.614687244084779	0.114336640530686	-0.421892150988139	-0.775459154273887
ENSMUSG00000054745	-0.105374169721525	-0.233438759792815	-0.209932634250786	-0.0132509202716209	0.0367869518134091	-0.00725713616237334
ENSMUSG00000054746	-0.825151249385063	-0.552343499592107	-0.604587988845006	0.115208041476689	-0.514998373541859	-0.955279737897167
ENSMUSG00000054752	-0.552550129378936	-0.525864540199871	-0.292334293940285	-0.166614852456748	-0.498357281846929	-0.970939461347155
ENSMUSG00000054753	-0.433404505753106	-0.778542017532058	-0.347693379563983	0.0310811413214524	-0.199157031877716	-0.582426184967575
ENSMUSG00000054757	-0.710240854159867	-0.608018200196942	-0.632526133143326	0.0699952055604664	-0.490530942147887	-0.879340586701419
ENSMUSG00000054758	-0.38395534399966	-0.403606157739447	-0.416624601397561	-0.0509377965101116	-0.164367074255322	-0.287021314249063
ENSMUSG00000054759	-0.252070239322515	-0.388629714028557	-0.367417378560724	-0.0380494362968557	-0.123224258834291	-0.221362146162754
ENSMUSG00000054763	0.0391393885467001	-0.0359288325225658	-0.67389371504816	0.0808019169601014	-0.440764400408367	-0.87549921868721
ENSMUSG00000054764	-0.404603582935926	-0.520178658805255	-0.458437566989787	0.0449017210747922	-0.21127994076304	-0.589994418151962
ENSMUSG00000054766	0.00528211072861856	-0.0156793121380852	-0.0293687014267681	-0.11673815195936	-0.142065803100151	-0.154513226597759
ENSMUSG00000054770	-0.0228133051429675	0.00932760796919684	-0.0185045347771992	-0.00506058269309379	-0.0140539107226684	0.0383945258983566
ENSMUSG00000054773	-0.184147797492097	-0.277629935231194	-0.32563724352206	0.00623448153015842	-0.0110940888361103	-0.195736680904965
ENSMUSG00000054779	-0.608823661469504	-0.856547441332973	-0.409238901932288	0.162523671466901	-0.139172290439068	-0.655802867564151
ENSMUSG00000054792	-0.00582888640361429	-0.0100871014930642	-0.0367005843038156	0.0197851504755502	0.00385422136657213	0.0195763718559258
ENSMUSG00000054793	-0.612861487492822	-0.832598432279532	-0.281593510331819	0.133258206725685	0.0669263729685479	-0.525135483198661
ENSMUSG00000054808	-0.011482157804739	-0.00741524602194733	0.0085227372601482	0.00427966774059543	-0.0301265632730005	-0.0557126055966942
ENSMUSG00000054814	0.0235458971941516	0.0239433070253119	0.0340838862163445	-0.0402471319888976	-0.0906309895541836	-0.13639634696853
ENSMUSG00000054822	-0.484026977042217	0.0462447144854776	-0.00443912550876703	0.172797655478853	0.516138102090206	0.59068939562682
ENSMUSG00000054823	-0.00953907859251147	0.00589947478424268	0.0329378019727699	0.0369965392314663	0.0565730721940832	0.0745537588261887
ENSMUSG00000054827	-0.488341208555476	-0.517416046682765	-0.494272011820754	0.0839780289692353	-0.231818110829759	-0.741875654753954
ENSMUSG00000054836	-0.0308623634620276	0.00802740103023629	0.0492505242298054	0.0123896588963777	-0.050203444923991	-0.0551937291865662
ENSMUSG00000054843	-0.0777983103256997	-0.0802828960367322	0.0969120812224388	-0.0576079046137988	-0.0316033789494867	-0.0523117154974905
ENSMUSG00000054850	-0.380117242184787	-0.349324893753003	-0.349652652668736	-0.000977093674165467	-0.143252089066609	-0.302928428601746
ENSMUSG00000054855	-0.450469316193727	-0.117256499489668	-0.222598440914477	0.00477200576444049	-0.517181414537268	-0.420918534552533
ENSMUSG00000054863	-0.943548522967964	-0.567425631853372	-0.71030036560483	-0.144478125220126	-0.512484676009962	-0.93848080204204
ENSMUSG00000054871	-0.244288566249181	-0.42850543185415	-0.344220144246438	-0.102485998344628	-0.175684110218057	-0.274173932647523
ENSMUSG00000054874	0.0145208461478908	-0.00266722337927149	0.038448225873315	0.0545055160228935	0.0785677318640911	0.0710035144061314
ENSMUSG00000054885	-0.861665098784657	-0.540033124478944	-0.69063923154342	-0.121667320103636	-0.396582841710228	-1.03042695560515
ENSMUSG00000054889	0.0802901386422971	-0.0418899477176599	-0.472225291775624	-0.184822028880952	0.215356451428109	-0.15915821215258
ENSMUSG00000054890	-0.180433817273292	-0.281862094429739	-0.29029216347063	-0.0223889236384953	0.0178312860003534	-0.127079027131242
ENSMUSG00000054892	-0.834290328186581	-0.650654480599163	-0.389251283115105	-0.297601746091497	-0.506530649156218	-0.98429061371756
ENSMUSG00000054893	-0.0117918388731486	0.00338867188208587	0.0873488496809535	0.134575435642233	0.175152736133098	0.193707818791547
ENSMUSG00000054894	0.0250456657767775	0.0459194068369304	-0.067192127962353	0.00505976812549804	-0.0128328891447907	0.0775144526422259
ENSMUSG00000054901	-0.235289162829807	-0.348273021953406	-0.283536875187947	-0.205140932490376	0.19089733665165	-0.795380594033802
ENSMUSG00000054905	-0.320930295006364	-0.410133047961044	-0.457525842235113	0.00418913543630524	-0.117762876748075	-0.424224100400057
ENSMUSG00000054909	-0.532488023889742	-0.589223402709823	-0.541195502954696	0.140999033409806	-0.0664304084623139	-0.491441619624916
ENSMUSG00000054910	-0.309469220217161	0.0254514642954724	0.453336246628832	0.387614842145353	0.457710946320615	0.177268775519455
ENSMUSG00000054920	0.00492588853032771	0.0325675048191947	0.0343893990554092	0.0289739828037088	0.0303242413704768	0.0357145288988293
ENSMUSG00000054931	-0.377867535997994	-0.722304230733012	-0.260866543918345	-0.0189319736050505	0.426235812192856	0.119069471906878
ENSMUSG00000054932	-1.20612254709483	-1.11247486441676	-0.779628344544799	-0.601608309679044	-0.741663487871242	-1.07760228829055
ENSMUSG00000054934	0.0267006760097372	0.0665784134468098	-0.0171288411422008	0.092109080321741	0.0169362047301554	0.0263601952713381
ENSMUSG00000054938	-0.128256272003091	-0.336817856476891	-0.310669241312038	-0.047448785589201	0.00604469986777687	-0.193734399386929
ENSMUSG00000054939	0.0646331788733992	-0.0479086016415098	0.0779231780755137	-0.00739908731264558	0.264291989425919	0.317267178402253
ENSMUSG00000054940	-0.156467445032781	-0.259743763346626	-0.261065779085123	-0.011399271291654	0.0221940063317387	-0.13007873830363
ENSMUSG00000054942	-0.017149983345094	-0.00251062353775462	-0.00199435199506773	-0.075425859013193	-0.0352116998129898	-0.0820905121331143
ENSMUSG00000054944	-0.398299195198192	-0.529855314597033	-0.430345975315422	0.0528302092452694	-0.207177025034723	-0.577407413101324
ENSMUSG00000054945	-0.0509480622693703	-0.025968412002693	-0.106159998215248	0.0859267808448186	0.310648048079514	-0.0646524603080226
ENSMUSG00000054951	-0.304627262275776	-0.405810934762498	-0.45898683536837	-0.0885759048493862	-0.297876314248775	-0.463827863955256
ENSMUSG00000054957	-0.10266335410416	-0.225282456900065	-0.185527468565881	-0.0585115826728121	-0.0218490772354959	-0.0352920838688622
ENSMUSG00000054958	-0.586162697713435	-0.421734074272041	-0.349732773636534	0.111528891619812	-0.347590334808715	-0.552685517914471
ENSMUSG00000054966	-0.515752624591745	-0.547936241496786	-0.543046176298062	0.0428708994475785	-0.534095147753516	-1.01487223998676
ENSMUSG00000054967	-0.02410551193302	-0.0389869506290062	-0.00629023053794251	-0.0615896233742576	0.0353897568204916	-0.0144296354140892
ENSMUSG00000054976	-0.432355952974781	-0.369722990511647	-0.501058802115164	0.0519345490158738	-0.28760618725262	-0.778331360901824
ENSMUSG00000054978	-0.251536468890375	-0.324420763843041	-0.29998149666642	0.12210130220154	-0.115455984824369	-0.583979263845523
ENSMUSG00000054986	-0.642937152091426	-0.418525319072035	-0.306870313041695	0.105175259209489	-0.37619714506011	-0.551067715174686
ENSMUSG00000054988	-0.791336907036735	-0.468840986366847	-0.631689031120918	0.163594552186761	-0.422441800496351	-0.943517469775721
ENSMUSG00000054994	-0.399704353204564	-0.506969294532341	-0.484940051013667	0.0482931892682938	-0.136533080116504	-0.511594032454539
ENSMUSG00000054999	-0.0485375895963785	0.0799395773738707	0.0388969609056563	0.0272817968961226	-0.0318890305707997	-0.0523451743242159
ENSMUSG00000055003	0.147449455659711	-0.142872489452693	0.286993448043108	0.316148271466129	0.620321505810674	0.207358476808031
ENSMUSG00000055010	-0.198067260763766	-0.996223036482806	-0.432200387582896	-0.125494487616434	-0.231031025735702	-0.385125713479582
ENSMUSG00000055013	-0.451128676902165	-0.407335465518514	-0.597052168689139	-0.0501989468246797	-0.285740432310137	-1.18980605931336
ENSMUSG00000055015	-0.55976850146703	-0.543074164207124	-0.539372700002115	0.108292649674253	-0.166757587145444	-0.743489758642278
ENSMUSG00000055022	0.0764402695626133	-0.123388920649421	-0.031272591173927	0.110765163584362	-0.0223690297656468	-0.0660256449004202
ENSMUSG00000055024	0.00550986133171804	0.0275920625384581	0.0583308575808982	0.102550276528563	0.109581741519652	0.0912036196415043
ENSMUSG00000055026	-0.331655283433264	-0.380646253519775	-0.478805949017973	-0.0241505174468371	-0.296025771688619	-0.611730325323877
ENSMUSG00000055027	-0.491967620917411	0.0325822177790329	-0.164778109273133	-0.0773320206552728	-0.906394176900946	-0.209677356743008
ENSMUSG00000055030	-0.197423485837571	-0.311583804522673	-0.303584874197431	-0.0213882735040517	-0.0118511366094016	-0.213108946160567
ENSMUSG00000055033	-0.174873712694193	-0.305382586113402	-0.300926337535305	-0.0273919916726118	0.0055862642866473	-0.182745015834041
ENSMUSG00000055041	0.00485944317984589	-0.0452878657464494	-0.0195012030896318	0.0319518319593413	0.0560291285335065	0.0629301729259399
ENSMUSG00000055044	-0.0798303647081824	-0.0589347422733324	-0.0810225542074826	-0.039661039339317	-0.110389135118229	-0.118208359259902
ENSMUSG00000055045	-0.668446908132944	-0.475467218080474	-0.431174880092055	0.0967223706973907	-0.621485438099358	-0.658400772117134
ENSMUSG00000055048	-0.415350513614944	-0.518798286090916	-0.482375058001814	0.0940743212688606	-0.258471807737731	-0.62381210992868
ENSMUSG00000055053	0.0362216815697486	0.0713576295328469	0.0298957974566371	-0.00554022529712758	-0.00933030251538322	-0.00531203531488086
ENSMUSG00000055061	-0.300901375164727	-0.450829956898178	-0.146995941611298	0.170397777766251	-0.762164963139651	-0.322008375497719
ENSMUSG00000055065	0.0175346489290732	-0.0131867138946525	0.0427867186420977	0.0543670576964717	0.138471756806804	0.148651057066712
ENSMUSG00000055067	-0.0234396355714587	0.00307613757240637	-0.0355333011927338	-0.060874879742283	-0.0747856662406847	-0.071783198768259
ENSMUSG00000055069	-0.170281188915779	-0.050711578249872	0.0397670148130337	0.220566910542385	0.459022682757319	0.429445611673977
ENSMUSG00000055072	-0.0646180814450771	-0.214635020009285	-0.334368308721485	-0.0507142328241457	0.0773668076157956	-0.0673013429002314
ENSMUSG00000055078	-0.833115401841773	-0.575566743784284	-0.626103202734677	0.124854994840855	-0.621952372162951	-0.96169439790324
ENSMUSG00000055088	-0.200858121133282	-0.300730106388413	-0.32477152290141	-0.0239196958884834	0.0172314449399384	-0.150111767591477
ENSMUSG00000055093	0.0353329747223421	0.0877360119802945	0.161779869180411	-0.189088380891688	-0.111159212929957	0.145326412804675
ENSMUSG00000055095	-0.38255773315399	-0.389631688293173	-0.502867046273638	0.00229874431671606	-0.176614352228866	-0.517259526015379
ENSMUSG00000055099	-0.292541740852816	-0.380372683704351	-0.450301120217469	-0.0357378938819233	-0.116338481452378	-0.388481388079387
ENSMUSG00000055102	-0.575342002058604	-0.362641784876177	-0.145613706765098	0.180754552217415	-0.360843052376409	-0.162330877691928
ENSMUSG00000055108	-0.155092815726464	-0.24695484628637	-0.302952507218307	-0.00328591933826626	0.0265008386582171	-0.155755569776206
ENSMUSG00000055109	-0.381588337291272	-0.385439565617625	-0.498059463933642	-0.0272973172325806	-0.307473353967712	-0.623579490733476
ENSMUSG00000055110	-0.75360915674832	-0.631127169035657	-0.595514985558947	0.150897889085475	-0.563643242607561	-0.83744099450521
ENSMUSG00000055114	-0.45239332537891	-0.429944465831388	-0.322491368354593	0.259527318582303	-0.337705302716892	-0.645578356189321
ENSMUSG00000055116	-0.0756555692107217	-0.0074799056357141	0.00543715245474677	0.0415241217757175	0.0900137057329737	0.0739016369746762
ENSMUSG00000055124	-0.176117056990731	-0.271110807003645	-0.290834836687373	-0.0200283063056537	0.00929489395151916	-0.141843589758802
ENSMUSG00000055125	-0.287735582022769	-0.38783186529103	-0.358993611327936	-0.0578239993031922	-0.0810153769908954	-0.214514934759026
ENSMUSG00000055128	-0.0142992440857628	-0.00201646665887981	-0.0403914088955717	0.0473180467831686	-0.000892214438667982	0.0151485228556024
ENSMUSG00000055134	-0.20816009257201	-0.974239404859287	-0.469257771218741	-0.196658349626604	-0.746590261576582	-0.146688825631653
ENSMUSG00000055137	-0.0521291123364001	-0.254815790864572	-0.320316527989642	0.269767832072325	0.206206456104563	0.189843175455262
ENSMUSG00000055138	-0.359386070354513	-0.409514380953323	-0.385684440512525	-0.069153160003827	-0.132316367855198	-0.249839495752064
ENSMUSG00000055148	-0.0597361707831545	-0.187252035537735	0.149725965102682	0.197455202368823	0.243067289015891	0.0249445522321697
ENSMUSG00000055150	0.123299686972912	0.372202350819777	0.432695479454678	0.0195016735301717	0.12600817484413	0.581478765218095
ENSMUSG00000055159	-0.129106580553319	-0.24836555022708	-0.311405306346594	-0.22814629595059	-0.161486786451879	-0.194631270234428
ENSMUSG00000055170	-0.320354927180132	-0.409416807367028	-0.457114332850493	0.00341608946651033	-0.11764437133952	-0.424564605005505
ENSMUSG00000055172	-0.0319506456002009	-0.135406752387374	-0.443139257246622	-0.554023798801107	-1.10819900489666	-1.48614158472989
ENSMUSG00000055177	-0.388333325597637	-0.369936465372547	-0.429475805631717	0.0419531715556386	-0.123660527271088	-0.4933673629127
ENSMUSG00000055184	-0.0361105321691827	0.0197663452017758	0.104302709644347	0.0111312796592337	-0.0854512756118642	-0.183702748177132
ENSMUSG00000055188	-0.0279659082199458	0.00571949606382087	-0.125141035199915	0.017077103490562	0.0702669079475581	-0.0496436667133728
ENSMUSG00000055193	-0.455839097497461	-0.388003569841079	-0.260576199946757	0.169320779453591	-0.191931210437611	-0.552749948798296
ENSMUSG00000055194	-0.349068604913976	-0.435283161587655	-0.38512460062808	-0.0681425495424706	-0.144179006609455	-0.25559365747621
ENSMUSG00000055197	-0.42117330601885	-0.304203249912243	-0.291220099018519	0.231017965028227	-0.0692712784950187	-0.497257724746697
ENSMUSG00000055198	-0.776726748474726	-0.499134948658984	-0.56209293308856	0.0344818027275431	-0.528442243936584	-0.783989181051826
ENSMUSG00000055200	-0.0114204220943902	0.0404834471973297	-0.00700273318741145	0.188089413978347	0.255269608112739	0.254334645209568
ENSMUSG00000055202	-0.295991035957868	-0.410212852089226	-0.552991255832799	-0.255175496125816	-0.310169307376285	-0.279500962989622
ENSMUSG00000055204	-0.0031870590727929	0.0122602891994091	-0.0382502184985093	-0.0246586059241681	-0.0488304968358337	-0.0506477282233765
ENSMUSG00000055210	-0.0325851577208201	-0.0162840581975032	0.0252038914970667	-0.0744013075138844	-0.0119101489104674	-0.110160606728615
ENSMUSG00000055214	-0.432921103421596	-0.361323039769439	-0.471562774322836	0.0459968361413987	-0.232975409995343	-0.72437048391662
ENSMUSG00000055216	0.0385385955005432	-0.186894788786761	0.146808801022661	0.0883468340298718	-0.2535561370222	-0.646907826376066
ENSMUSG00000055228	0.000429059270414131	0.0984625250786844	0.118598583559662	0.077251639674737	0.262540844609638	0.13929193705965
ENSMUSG00000055235	-1.4086130237145	-0.705898669239791	-0.102134307288355	0.243044917851835	-0.773684412820681	-1.40501171102645
ENSMUSG00000055239	-0.0167391830390267	0.0153118405334743	-0.0210419537642612	0.00761616026466897	-0.0184381205738432	-0.0192066242686539
ENSMUSG00000055240	-0.00313488032402766	-0.0756554963224983	-0.0395678984545314	-0.0608984015656578	-0.0290217249680409	-0.0189176962992168
ENSMUSG00000055254	-0.633152678699249	-0.204805616529451	-0.469120061533287	0.0197841547829689	-0.477612049173549	-0.792397731970592
ENSMUSG00000055271	-0.0475099901021421	-0.115128624121468	-0.116999879498544	-0.0449547828392983	0.0946920370628244	-0.0328818895831153
ENSMUSG00000055296	0.0186670704605842	-0.0102540411606913	-0.0662246784808111	-0.0586138142347373	-0.113794532259958	-0.0771797491984028
ENSMUSG00000055298	-0.369528353852954	-0.391989506861576	-0.454377222104323	0.0109992875874226	-0.119521665312959	-0.480106825432099
ENSMUSG00000055301	-0.397979630816836	-0.525029967699355	-0.429478987471691	0.0395666797376725	-0.17650402815658	-0.619405536553139
ENSMUSG00000055302	0.0226422911181799	0.0181854133102168	0.0254873157835399	0.00342308523368343	0.0273351144502092	0.00367091144680853
ENSMUSG00000055305	-0.797420641156187	-0.558224780323759	-0.397987172170164	-0.0673721108021935	-0.363658316808141	-0.416797994282974
ENSMUSG00000055312	-0.646884340846698	-0.522553315285259	-0.565129000502101	0.146071952886083	-0.653496049903571	-0.98853423406565
ENSMUSG00000055313	-0.408031990912783	-0.48596911537982	-0.48182199182608	0.110181965526202	-0.153711838713514	-0.596665039904051
