prot	IKA0h	IKA2h	IKA6h	IKA12h	IKA18h	IKA24h
Ddx49	-0.756165241190297	0	0	0	0	0
Pin4	0	0	0.2907245961884	0	0	0
Dip2b	-0.0265767128310051	0	0	0	0	0
Hcls1	0	0	0.17168545930675	0	0	0
Ccdc124	0	0	-0.0577154978562872	0	0	0.116003076744471
Ube3a	0	0	0	0	0	0
Toe1	0	0	0	0	0	0
Chchd6	2.27749622890231	3.10687080443956	0	2.14565454206774	0	0
Rnpep	0	5.7602265599645	0	0	3.87939035685145	0
Twf1	0.188969419798998	0	0	0	0	0
Stxbp2	0	0	0	0	0	0
Isg20l2	0	0	-0.159066485967619	0	0	0
Pcm1	0.18970761363285	0	0	0	0	0
Slc39a7	0	0	0	-0.388606858752587	0	0
Aacs	0	0	0.247194197137907	0	0	0
Gtf2f1	0	0	0	0	0	0
Cul1	0	0	0	0	0	0
Uso1	0	0	0	0	0	0
Cggbp1	0	0	0	0	0	0
H3f3a	0	0	0	3.77720661516777	2.62548911500777	0
Trip13	0	0	0	0	0	0
Gak	0	0	0	0	0	0
Zmynd8	0	0	0	0	0	0
Wtap	0	0	-0.443382124972806	0	0	0
Sptbn4	0	0	-0.0761952120870102	0	0	0
Ctcf	0	0	0.59183568176823	0	0	0
Ppp4r2	-1.21618865560414	0	0	0	-0.205658405576647	0
Heatr3	0	0.108039454930654	0.11754350027824	0	0	0
Hist1h2bc	0	0	0.187778666255111	0	0	0
St3gal6	0	0	-0.0403743479061157	0	0	0
Vcpip1	0	0	2.43459976565736	0	0	0
Pelo	0	0	0	0	0	0
Cds2	0	0	0	0	0	0
Ccdc88b	0	2.97407681847071	0	4.16400015039158	0	0
Exoc4	0	2.80164121735368	0	4.17589873651646	0	0
Ckap5	0	0	-0.595752308756085	0	0	0
Scly	0	-1.16721571418433	0	0	0	0
Vbp1	0	0	0	0	0	0
Crk	0	0	0	0	0	0
Ppp1r12a	0	-0.142252582957758	0.116596093950486	0	0	0
Ints4	0	0	0	0	0	0
Mob4	0	0	-0.0726523793999669	0	0	0
Hist1h2bm	0	0	0.477980642687379	0	0	0
Mycbp	0	0	0.310787537282162	0	0	0
Smim4	0	0	0	0	0	0
Haus4	0	0	0	0	0	0
Ddx24	-0.77725875260289	0	0	0	0	0
Cnot11	0.394278939112046	0	0	0	0	0
Crnkl1	0	0	0	0	0	0
Atp6v1c1	0	0	-0.176347707671135	0	0	0
Qdpr	0	0	-0.206304477848762	0	0	0
Tap2	0	0	1.76451980597384	0	0	3.83277991085725
Tnpo3	0	0	0.0205969046071138	0	0	0
Xrcc5	0	0	0	0	0	0
Fv4	0	0.11049929609665	0.0890953911841333	0	0	0.182634969149893
Ehd4	0	0	0	0	0	0
Timm8b	0	0	0	0	0	0
Dbi	0	0.887818405292958	0.882224651474068	0	0	-0.535485845037653
Wdr3	-0.819938051495218	0	0	0	0	0
Pgm1	0	0.255693537592555	0.0876526820349925	0	0	0
Clpp	0	0	0	0	0	0
Txndc15	0	0	0	0	0	0
Cmc1	0	0	0	0	0	0
Hmbs	0	0	0.112981204615866	0	0	-0.0555827406991897
Vwa5a	0	0	-0.621061059260531	0	0	0
Dync1li1	-0.296908719483966	0	0	0	0	0
Ehmt1	0	0	0	0	0	0
Cdkn2aip	-2.29634873654372	0	0	-2.19176707409374	-1.64639712167486	0
Pdap1	0	0	0	-0.786331671487186	0.298341274569747	0
Thumpd1	0	0	0.311862051303448	0	0	0
Rps19bp1	-0.0521512820511067	0	0	0	0	0
Ddi2	0	0	0	0	0	0
Memo1	0	0	-0.0651907008265083	0	0	0
Ubxn7	0	0	0	0	0	0
Mfap1	0.0329049974795507	0	0	0	0	0
Dtymk	0	0	0.104600224214258	0	0	0
Tcerg1	0	0	0	0	0	0
Cep63	0	0	0	0	0	-0.301490866788509
Ctdp1	0	7.06567705861451	0	3.36031986950109	0	0
Dr1	0	0	-0.00915999928547597	0	0	0
Gmppa	0.903193030163135	0	0	0	0	0
Cirbp	0	0	-0.963548039301119	0	0	0
Prpf4	0	0	0	0	0	0
Fam114a2	0	0	0.325415547514005	0	0	0
Cast	0	2.71380787317895	0.75854267270466	0	0	0
Whsc1	0	0	0	0	0	0
Tmem106b	0.438370003109468	0	0	0	0	0
Hist1h2bp	0	1.20016461462	0.0835805679050382	0	0	0
Pigk	0	1.70552122142821	0	0	0	4.81825521873938
Psmb9	0	0	1.91490045412155	0	0	0
Pgam5	0	0	0	0	0	0
Ep400	0	0	-0.249708106711878	0	0	0
Ddx51	0	0	0	0.437883285915391	0	0
Sephs1	0	0	-0.0933789866271509	0	0	0
Denr	-0.507359682597183	0	0	0	0	0
Klhdc4	0.628786046593474	0	0	0	0	0
Dpp3	0	0	0.165819109916409	0	0	0
Sec24b	0	0	-0.444413971494145	0	0	0
Psmb10	0	0.887733767749088	0.0904327470310547	0	0	0
Taf8	-0.510373184300473	0	0	0.220011557327527	0	0
Pcmt1	0	0.197348670360174	0	0	0	0.465106842790646
Mob1a	0	0	-0.142961774344569	0	0	0
Trp53bp1	0.357893592175235	0	0	0	0	0
Ufm1	0	0.296088089952103	0.269442044663401	0	0	0
Phf6	0	0	-0.0917924759194902	0	0	0.494851306463072
Ap1b1	0	0	0	-2.5744616412857	0	0
Kcnj3	0	0	0	0	0	0
Usp19	-0.567198401088417	0	0	0	0	0
Epb41l2	0.0720714146206943	0	0	0	0	0
Faim	0	0	0.150523326456396	0	0	0
Gtf3c5	0	0	0	0	0	0
Rpp30	0	0	0	0	0	0
Tmco1	0	0	0	0	0	0
Ppp5c	0	0	-0.0680272362287934	0	0	0
Eif2b2	0	0	-0.228217070341679	0	0	0
Szt2	0	0	0	0	0	-0.970201452721685
Spag7	0	0	-0.916806064473601	0	0	-0.722758224918795
Cpsf1	0	0	0.153400580890938	0	0	0
Dph5	0	1.84912887604487	0	0	0	0
Tax1bp1	0	0	0	0	0	-0.638506157174631
Psma2	0	-0.200793596408689	0.084936929710732	0	0	-0.41537854237298
Atp8b4	0	0	0	0	0	0
Ufd1l	0	0.00624093997414496	0.377542070098362	0	0	0
Kif11	0	0	-0.146965922974576	0	0	0
Rasa1	0	0	0.053439270408013	0	0	0
Ca2	0	-0.510078283537712	0.243953822545677	0	0	0.0330770832351358
Edf1	0	0	0	0	0	0
Blmh	0	0.807354922057604	0.176422390363681	0	0	0
Clptm1	-0.136600916449879	0	0	-0.0507686107414656	0	0
Abcd3	0	0	-0.0898938013555302	0	0	0
Eif2b1	0	0	0	0	0	0
Aldh16a1	0	0	-0.420881606980579	0	0	0
Mepce	0	0	0.163336184252637	0	0	0
Ipo4	0	0	0	0	0	0
Rab3gap2	0.46276622975907	0	0	0	0	0
Bre	0	0	0	0	0	0
RtcA	0	-0.24660740808593	-0.0309568125504456	0	0	0
Txndc17	0	-0.462971976342546	-0.106996151877868	0	0	0
Wdfy4	0	0	-0.192994483384173	0	0	0
Panx1	0	0	0	0	0	0
Lrrfip1	0	0.664750526614804	0	0	0	0
Urod	0	-0.732443679807482	0.228905728295122	0	0	0
Pdk3	0	0	-0.870777335500854	0	0	0
Pfkl	0	0	-0.584056698561632	0	0	0
Ik	0	-0.290470663365765	0	0	-0.428520728642466	0
Idi1	0	0.556718121356032	0.106037448033142	0	0	0
Tsta3	0	0	0	0	0	0
Smyd5	0	0	-0.265339350107521	0	0	0
Eif2b3	0	0	-0.221152775730533	0	0	0
Smarce1	-0.629781004563002	0	0	0	0	0
Nob1	0	0	2.1388798129465	0	0	0
Senp3	0	0.246132744345158	0	0	0	0
Ctsc	0	0	0	0	0	0
Commd3	0	0	0	0	0	0
Arhgap17	0	0	-0.244099406053614	0	0	1.8029362507906
Ints12	0	0	-0.0169971936617457	0	0	0
Parvg	0	0	0.0660595234338796	0	0	0
2310022A10Rik	0	0	0	0	0.523097245136297	0
Irf2bp2	0	0.317863415780369	0	0	0	0
Ubqln4	0	0	0.307898534983304	0	0	0
Ubap2	0	0.953068638475715	-0.810100298796422	0	0	0
Ctr9	0	0	0.210438498484999	0	0	0
Cops7b	0	0	-0.176877762084079	0	0	0
Drap1	0	0	-0.400740783217484	0	0	0.452237441027864
Stub1	0	0	0.828238505696278	0	0	0
Psmb1	0	0.0694549477088711	-0.101751249628698	0	0	-0.530184514789779
Tk1	0	0	-0.582579849410162	0	0	0
Cpsf2	0	0	-0.912229528494707	0	0	0
Rps29	0	-0.416189773363259	0.147932975684844	0	0	-0.661289843582648
Aqr	0	0.187530595341135	0.18727856819258	0	0	0
Metap2	0	0	1.38471446484343	0	0	0
Tbca	0	-0.169959454290469	0.527453305418337	0	0	-0.275689086866128
Rps6ka3	0	0	-0.321011937036105	0	0	0
Atp2a3	0	-0.0959982094797109	-0.398176403958819	0	0	0
Aco1	0	0	0.942329897980613	0	0	0
Tti1	0	-0.332076050263445	0.254421275529086	0	0	0
NA	0.0955226110442907	0	-0.0157182337469305	1.56125824012989	0	0
Rasgrp2	0	0	-0.553801569234695	0	0	0
Tchp	0	0	0	0	0	0.179589867171743
Ntpcr	0	0	0.241652418678851	0	0	0
Phf5a	0.165325195547871	-0.11012773827246	0	0	0	0
Pde4d	0	-0.444425739985071	0.00497767615438546	0	0	0
Ipo11	0	0	0.0711185053256852	0	0	-0.357997349594884
Nsa2	0	0.901133324857034	0	0	0	0
Metap1	0	0	-0.351692046299019	0	0	0
Larp4	0	0	0	0	0	-0.488237729259435
Birc6	0	0	-0.0309920795583562	0	0	0
Pum2	0	-1.15965666598849	0	0	0	0
Ccdc47	0	0	0	0	0	0
Ppm1f	0	0	-0.132383704789534	0	0	0
Ebf1	0	0	0	0	0	0
Ddx3y	0	0	0	0	0	0
Psmb2	0	0.996198429840144	0.188713213475238	0	0	2.02191477642844
Arf5	0	0.835718576776513	-0.0422657269770099	0	0	0
Sec31a	0	0	0	0	0	0
Mnat1	0	0	0	0	0	0
Psmd9	0	0.156520749920307	-0.142895662654844	0	0	0.337187162272795
Dctn1	-1.63072078758559	0	0	-0.302500679897942	0	0
Mrpl10	0	0	0	0	0	0
Prrc2c	4.16911925160797	0	1.36719654933489	0	0	0
Eny2	0	0	0.205593981918517	0	0	0
Xrn1	0	0	0	0	0	0
Cdca7	0	0	0.494185943623749	0	0	-0.560561157231021
Nol11	0	0	0.183029989065675	0	0	0
Ppil2	-0.0556173839116736	0	0	-0.31493844092025	-0.133457530960307	0
Arhgap18	0	2.56120961637805	-0.203543370998032	0	0	0.582854837759165
Adh5	0	0	0	0	0	0
Emc8	0	0.020234483740054	0	0	0	0
Nkx3-2	0	0.254813899028826	0	0	0	0
Zc3h18	0	0	0.0934239005755123	0	0	0.477940069108219
Elp2	-0.326605473962078	0	0	0	0	0
Cdk9	0	-0.101377020375082	0	0	0	0
Ppp1r10	0	0	0.369774854127672	0	0	0.190123617864107
Pdcd5	0	-0.439842249756898	0.328510254148299	-1.35737693089165	0.798366138830349	-0.908164865863122
Pitpnb	0.386655697909021	0	0	0	0	0
Tpx2	-0.321340319348212	0	0	0	0.405026844309977	0
Fam107b	0	0	0	1.17945916513307	0	0
Wdr73	0	0	-3.00547390807235	0	0	0
Cdc42bpb	0	0	0	0	0	-0.0330528784695109
Prpsap2	0	-2.21158404997473	-3.15306373059321	0	0	0
Zfp259	0	0	1.1193107060415	0	0	0
Scd1	0	0	-0.486410259410701	0	0	0
Glyr1	-0.0333410751149228	0	0	0	0	0
Mrpl39	0	0	0	0	0	0
Tubb6	0	-0.179123938288777	0	0	0	0.369625372624034
Ppp3cb	0	0	3.05817091375282e-05	0	0	0
Ubr4	0	0	0	0	0	0
Acadvl	0	0	-0.00405263241643685	0	0	0
Dhx36	0	0	0.438121112391885	0	0	0
Yy1	0	-0.846334815310181	0	0	0	0
Agps	0	0	0	0	0	0
Asf1b	0	-0.544438619866043	0.00334281463952168	0	0	0
Snrpc	0	-0.198929085825895	0.797287009186507	0	0	0.58177193343601
Prpf3	-0.632030754377935	0	0	0	0	0
Fkbp1a	-0.205809537140844	0.357071430491044	0.286086666223321	0	0	-0.00656077830851356
Pmf1	0	0	-0.0932120683968609	0	0	0
Hist2h2bb	0	0.116402318471762	0.227522921198854	0	0	0
Impa1	-0.755377631280087	0	-0.0252839100621665	0	0	0
Has1	0	-0.276807255455527	0	0	0	-0.594030918854409
Optn	0	0	0.850177040731752	0	0	0
NA	0	0.0377766508029567	-0.0386852640209946	0	0	0
Pih1d1	0	0	0	0	0	-0.233270475066965
Mrpl27	0	0	-0.00157757811333514	0	0	0
Sugt1	0.998072094868986	0	-0.69203972328469	-1.59739960395938	-2.04264433740849	0
Ghitm	0	0	0	0	0	0
NA	0	0	0	-0.965464173252721	-0.905801856214993	0
Hnrnpd	0	0.276001750881184	0	0	0	0.544027053742615
Gmfb	0	-0.100304905795686	0	0	0	0
Bin2	0.848592029480914	0	-1.05653361017589	0	0	0
Arhgap1	0	0	0.0142159842925965	0	0	0.0556678221846322
Slc25a51	0	0	0	0	0	1.91154377232958
Cpt1a	0	0	0.453011370127009	0	0	0
Marcks	0	0.640379503623646	0.866163271523341	0	0	-1.79032425963446
Pfdn4	0	2.3028298121389	-0.0686100302803553	0	0	0
Armc1	0	0	-0.713776641653498	0	0	0
Slc9a3r1	-0.0345055620673051	0.0825315522239669	-0.329547464834725	0	0	0
Atp6v1h	0	0	0.0412969799621539	0	0	0
Pdlim1	0	0	0.0285056373788083	0	0	0
Tmed4	0	0	0	0	0	0
Cdc73	0	0	0.382323956648518	0	0	-0.00657783586735344
Sqstm1	-0.170942496135772	-0.8186241204468	0	0.0504933606535352	0	0
Atp6v0c	0	0	-0.736221745198509	0	0	0
Macf1	-0.171404122293466	0	0	0	0	0
Ppp2r1b	0	0	0.166075636579475	0	0	0
Stat5a	0	-0.550265833012319	0.410965820675917	0	0	-0.373592299309771
Eefsec	0	-0.19020969231896	-0.0756170466446949	0	0	0
Coq9	0	0	0	0	0	0
Gatad2b	0	0.395660865853131	0.388937781705983	0	0	0
Prim2	0	0	-0.00891538961855717	0	0	0.325832549343279
Srpk1	-0.239022311173204	0	0	0	0	-0.491040433633768
Ahnak2	0	0	0	0	0	0
Syk	0	0	0.046389477897007	0	0	0
Lrmp	-0.544674642062877	-0.500182080524136	0	0	0	0
Lsm2	0	0.0278342081967256	0.218098131418487	0	0	-0.0239394312619112
Zc3h4	0	0.0985851751932012	-0.507196111160235	0	-0.682907551133116	-0.240169739330526
Cirh1a	0	0	0	0	0	-0.526068811667588
Dpm1	0	0	0	0	0	0.380831442118081
Anxa7	0	0.84799690655495	-0.498054435497991	0	0	0
Eif3k	0	-0.316421618580819	0.268629868727313	0	0	0
mt-Nd3	0	-0.396421821111497	0	0.123611928939516	0	0
Greb1l	0	0	0.135510407946735	0	0	0
Pex11b	0	0	0	0	0	0
Fau	0	-0.136280873589497	0.163102277416691	0	0	-0.810048152045789
Tmem40	-1.4935305377866	0	0	0	0	0
Hars	0	0.745564723092405	-0.618645862029221	0	0	0.660045994229225
Pmpcb	0	-0.838067789311218	0	0	0	0
Pno1	0	0.0423535646403777	0.0562653643484054	0	0	0
Actn4	-1.87000552748871	0.000861104937454921	0.0515116815779795	-0.0618945337259423	-0.559166499843818	-0.289171175209742
Ube2k	0.296617006358175	1.96175253064304	0.163954202623264	0	0	0
Snx6	0	0	-0.15665114122855	0	0	0
Pfdn5	0	0.011228277932121	-0.0254561484745708	0	0	-0.717243929762947
Csrp1	0	-0.691247293860371	0.291490581983666	0	0	-0.687203246534895
Tnfaip8	0	0	0.110254602722079	0	0	0.482638676295833
Mtnd1	0	0	0	0	0	0
Tbc1d15	0	0	-0.396790089289186	0	0	0
Tceb2	-0.257157839497125	-0.669466833453763	0	0	0	0
Dynlrb1	-0.583786230749033	-1.2345660309552	-1.21550352067963	1.17988611149251	0	0
Dnajb1	0	0	0.489665820368022	0	0	0
Tmem119	0	0	0.449907626610239	0	0	-1.49852639257069
Pcyox1	0	0	0	0	0	0
Fam136a	0	0	0	0	0	-1.36533916860506
Cd81	0	0	0	2.96160726805487	0	6.72139524679072
Tm9sf2	0	0	1.2005338127633	0	0	0
Rpl22l1	0	1.23192777451991	-0.217482692653438	0.28590887208638	0	1.55430624299508
Septin6	0	0.552078106401694	-0.249856644087528	0	0	-0.382313898319093
Fus	-0.468386923871777	-0.150289015831638	-0.274621713123159	0	0	0.146438676970336
Ndufv3	0	0	0	0	0	0.294339160008157
NA	0.203491672187428	-0.358077098360327	0	-0.795884315507662	-1.41259845382743	0
NA	-0.422222094163768	0	0	0	0.301931186321655	0
NA	0	0	-2.33474543328043	0	0	0.815575428862572
Brix1	0	0	0.170235970759911	0	0	0
Ddx20	-0.287472999560177	0	-0.0900218705517396	0	0	0
Taf15	0	-0.215024902115214	0.377562793860181	0	0	0.205576037803725
Ppwd1	0	0.0535494682767343	0.0603073831927757	0	0	0
Psma6	0.0422282353892975	0.782347389824809	-0.434232936376898	0	0	-0.295566133980681
Abi3	0	0	0.570887315509433	0	0	0.563816691849607
Tspan14	0.149636078901134	0	0	0	0	0
Ncaph	0	0	-0.139205818980935	0	0	0
Nfu1	0	0	-0.427367052586714	0	0	0
Prpf4b	0	0	-0.64687982550362	0	0	0
Ybx3	0.437117032749762	0.530231432821329	0.163490661306824	0.66821585771394	0	-0.803531785509713
Pfdn6	0	0.166366506984437	-0.578717028629558	0	0	0.490033645550544
Exosc6	-0.0105306674921696	0	0	0	0	0
Hnrpdl	0	-0.18584059779214	-0.389171062353346	0	0	0.180645963753659
Prkar2b	0	0	-0.109747222540079	0	0	0
Ryr3	0	0	-0.611275532918883	0	0	0.810283092814261
Ylpm1	-0.459586822234982	0	0	0	0	0.0656425242255175
Ipo9	0	0	-0.0219449729020174	0	0	0
Ankrd33b	0	0	0	0	0	-0.344914117227456
Ahnak	0	0	0.99339121592435	0	0	0
Fyn	1.09923394918698	0	0	0	0	0
mt-Co3	0	0	0	0	0	0.188681304920974
Pef1	0	0	-0.0414253390435277	0	0	0
Cwc15	0	0.0956704467488895	0	0.280829988797843	0.370866887833033	0
Chchd2	0	-0.422630648601074	0.0516725448311412	0	0	-0.972863728088105
Grcc10	0	0	-0.105530899618859	0	0	0
Zc3hav1	0	0	0	0	0	0
Csnk2a1	0	-0.308462309343723	0.0614009672503505	0	0	0.0934883176161384
Tpm3	0	1.15255786947222	0	0.593457125545693	0.600927054263954	0
Nsfl1c	0	1.00672976842625	-0.558859454287938	0	0	0.441585920725248
Rps15	-0.731189219802761	-0.333190407026189	0.073644231817537	0.153539612740244	0	-0.683089947447326
Ugp2	0	-0.779978483126299	0.161940625212008	0	0	0.413385439390106
Cetn2	0	-0.279233843163858	-0.149565855315377	0	0	0.18022787224772
Rras2	-0.012278329778437	-1.10799072729355	0	0	0	0
Hsdl1	0	0	0.565926228281855	0	0	0
Btaf1	0	0	-0.0671675608587121	0	0	0.221591478414575
Nup50	0	0	0.0524072977765898	0	0	0
Nudt21	0	-0.524054421915558	-0.19996638660686	0	0	-0.0563717820015706
Zc3h11a	-0.557087760912335	-0.520209708307041	0	0.460867839812371	-1.47829638089381	0
Ppig	-0.236352363181288	0.283466305738607	0	0	0	0
Fto	0	0.185719159006256	-0.0476173248329764	0	0	0.298341274569746
Rrp1b	-0.403665965109365	0	0	0	0	0
Gm8730	0	-0.397133785308364	0.107269137467145	0	0	-0.198244209973385
Nploc4	0	-0.227199806794062	-0.0875224193067135	0	0	-0.552999530911516
Mapk15	0	0	0.00976211098977258	0	0	0
Ncbp1	-0.0603005102678144	0	0.261056223821422	0	0	0
Ap2a1	0	-0.356747947671949	0.446569371759646	0	0	0.065770057348988
Rab21	0.334446764721595	0	0	0	0	0
Rdx	0.225212940398827	0.958734477355224	-0.246760716505664	2.34704662596166	0	0.60598937022016
Aip	0	0.0279169778262279	-0.073096388883141	0	0	-0.312258902101408
Kif20a	-1.17369965780031	0.166833611255898	0	0	0	0
Ppp2r4	0	-0.255768014615766	0.303756432152753	0	0	-0.158765427185616
Zfr	0	-0.0447664565842767	0	0	0	0
Nvl	0	-0.63257038222821	-0.254888167132154	0	0	0
Utp20	-0.144389909335175	0	0	0	0	0
Mndal	-0.0924697701354311	-0.395758436783961	0	0	0	0
Yars2	0	0	0	0	0	-0.15911348260824
Hmgcs1	-0.252503738341624	0	-0.32884850241047	0.295307861667847	0	0
Tspan31	0	-0.635039373190298	0	0.409997511477497	-0.401602477986029	0
Pam16	0	0	0.143972705473243	0	0	0.349217316459691
Rad23b	0	0.714730375691486	0.275682911035137	0	0	-0.389333334310745
Pspc1	0	-0.676913579044079	-0.015056278021111	0	0	0.291587993299808
Trpv2	0.325584275959448	0	0	0	0	0
Ptgr1	0	0	-0.411626991379198	0	0	1.00368818703011
Gfra2	0.130649852708872	0.250310322776383	-1.10668920014995	0	0	-1.06396305873197
Dock11	0	0	-3.30012372456901	0	0	0
Csnk1a1	-0.239538828658377	-0.251816181676348	0	-0.0638715339974008	-0.57546936971272	0
Rsu1	0	0.165402442751618	0.0839553514252186	0	0	-0.862060273082144
Acp1	0	0	0.504905285364186	0	0	-0.207576078388279
Cars	0	0	0	0	0	0
Pak1ip1	-0.200387113253182	0	0	0.263406292423661	-0.652458013290566	0
Ncbp2	0	-0.0036756581433982	-0.153984237580929	0	0	-0.0356701257316557
Zfp207	0	0.195347598322219	0.193678522983258	1.10744628989375	0	0.0481433271541
Actg1	0	-0.113365853014279	0	0	0	0
Xpot	0	0	0.168499340463277	0	0	-0.595135564130565
LRWD1	0	0.282327791981675	0.0539244047164771	0	0	-0.331958460024627
NA	0	0.806835686838435	-0.114452823002257	0	0	0.485564803005595
Ctsb	0	0.133122741119591	0	0	0	0.0392687743921097
Psma7	-0.157828809631356	0.253010629827444	0.100255946638204	0.245979863885501	0	-0.484425320843743
Gcc2	0	-2.13580473634036	0	0	0	1.10596072486027
Sar1a	0	-0.316927865162292	-0.0180640827334357	0	0	-0.0355081703271125
Cops8	0	0	-0.280348991135963	0	0	0
Alyref	0	-0.596142380094952	-0.18206205529643	0	0	-0.101330708209798
Pura	0	0	-0.0994885613687168	0	0	0.443894188240078
Hmgb3	-0.774308021123227	0.101519161768612	0.0118167610826061	0	0	0.13340587456772
Lamtor5	0	0	-0.583409157432278	0	0	0
Pgam1	0.196639621447422	0.462937226409613	-0.14528382559434	3.1704766076261	0	-0.0397331195032289
Nop16	0	-0.101699887747871	-0.0420704244423289	0	0	-0.501971816604613
Sec61g	0	0	0	0	0	0
Atad2	0	0	0.102058775115534	0	0	0
Glg1	0.231099116687347	0.335378050101194	-0.165737204478879	0	0.85783844337202	0
Tbcd	0.3353856458878	-0.551345501898928	0	-0.0879476992757027	0	0
Timm23	0	0	0	0	0	0
Ctps1	0	0.572530503788649	-0.0400250274115516	0	0	-0.699361920925614
Ppp6c	0	-0.140376565827346	0.0208248218796947	0	0	-0.402656054522389
Pus7	0	0	-0.129368948767188	0	0	0
Ociad1	0	0.461041070972545	0	0	0	0
Tubb2b	0	-0.219381790321402	0.0955875256826767	0	0	0.178655980843546
Trrap	0	-4.24592793579724	3.98922552840582	0	0	-0.854149133536545
Mcts1	0	-0.328554951404293	0.0438050016980775	0	0	-0.257665795842469
Septin11	0	-0.104684711496911	0.0533705090386143	0	0	-0.912490372046927
Myef2	0	0	0	0	0	0.83440407975218
Tex10	0	0	-0.149133687667732	0	0	0.184347684687617
Ppp2r5d	0	1.19104829300807	-0.192695755319617	0	0	1.83734966235544
Commd9	0	-0.515357442039971	-0.054207074079232	0	0	0
Ankrd28	0	-0.840700855397516	0.118273581281496	0	0	0
Tbrg4	0	0	-0.0899209366536107	0	0	0
Slc2a3	0	0.385759706756598	-0.369336376249479	0	0	0.233496663709118
Ube2l3	0	-0.412621383952708	0.0234089789110027	0.883566405322045	0	-0.615806927999223
Sf3b4	0	-0.156451570885406	0.0607509939452318	0	0	0.0626408529504597
Tpm1	0.00576848045961201	0	-0.111317022864158	0	0	0
Lnp	0.00447810511915163	0	0	0.202936749983329	0	0
Mical1	-0.0972953577683728	-0.32673227861714	0	0	0	0
Por	0	0	-0.235056885837869	0	0	0
Npepps	0	0.856385244680465	-0.187845756158884	0	0	1.30795515233476
Puf60	0	-0.11757447255532	-0.0195426558850234	0	0	-0.248889654476323
mt-Atp8	0	-0.281871047846649	0	0	0	0.849571525680897
Map2k3	0	0	0.498401384156293	0	0	0.107787474942986
Nup43	0	0	-0.183987524020666	0.399916212254181	0	0
Sbds	0	0	0	1.5500841764829	0	0
Eef1d	0	0.290712349799378	0.052559408285043	0	0	-0.971313424991185
Bcl2l13	0	-0.513703817551334	0	0	0	0.14957635605051
Tsr1	0	0	0.244842724888333	0	0	0
Kcnab2	0	-0.153774692924418	0.254823765742861	0	0	0
Ercc6l	0	0.435067661826549	0.0124373102798684	0	0	-0.0552446398733073
Sumo1	0.127407792234234	0.382645140762983	1.59869911453506	0.493219932093581	0	-0.470142098719298
Mak16	0	-0.737468187810338	0.0626313709709905	0	0	-0.171556872989497
Hdgf	0.484711027085655	-0.0627679444647622	-0.0576299239954835	1.62208193764924	-1.0538343606633	-0.485530120883093
Rap2c	0	0	-0.0420353281762463	0	0	0
Ubxn4	0	0	-0.246535025226949	0	0	-0.112503980686134
Csnk2b	0	0.00898878322725444	-0.000478231003534252	0	0	0.255616147553767
Bin1	0	0.0407036840297339	0.203306748204017	0	0	-0.697042476950649
Emc1	0	0	0	0	0	0.219749485074294
Snrpa	0	0.00325103975122098	-0.334871179923479	0	0	0.0422923563265381
Q9EQU5-2	-0.314314910777487	0.405499509428584	0.0352356348707978	0.682880625022939	-0.718088223000063	-1.04987152408497
Plaa	0.207054136953903	0.0251378239922317	0	0.248586361881676	-1.52356195605701	0
Stmn1	0	0.319379976484566	-1.06244219848341	0.697383031240142	0.946067131725527	-0.0962288737397165
Cd79b	0	-0.542382711982318	-0.170986196812623	0	-2.46667286710488	0.248763660887344
Tyms	0	0	0.774284979561824	0	0	-0.370280921048326
Drg2	0	0.383688373500675	-0.15614311785658	0	0	-0.343395827611238
Csde1	1.1110932984697	-0.0291012497886151	-0.150260217061375	0	0	-0.590838890051763
Trmt112	0	-0.187234328480279	-0.111764852446882	0	0	-0.946986076694652
Gemin5	0	-0.480442513497712	0.365148999367592	0	0	0
Snrpd1	0	-0.482117421671273	0.00512214042062924	0	0	-0.180252736938534
Pelp1	0	0	0.0097810207925854	-0.282369197149239	0	0
Naa40	0	0.0147025265858733	-0.190330220530484	0	0	0.024631147626676
Ap3d1	0	-0.0374482513839088	0.0142121642016846	0	0	-0.11453501436042
Snrpg	0	-0.450754525800043	-0.0251387967368935	0	0	-0.0394482123590449
Bccip	0	0	0.282543455732873	0	0	0
Psmd4	0	-0.4992247742183	-1.09333158808198	0	0	-0.27250375353221
Frg1	0	0.0796957259005966	0.19465857862772	0	0	0
Lrrc40	0	-0.0476880056817131	-0.0313102664677322	0	0	-0.109913886547574
Mrpl22	0	-2.12175862429055	-0.336255976694464	0	0	0
Srfbp1	-0.506702390520448	-0.982151998667075	0	-0.00899501034290734	0	0
Nup188	0	0	-0.366398243601628	0	0	-0.218206803045396
Ciapin1	0	0	0	0	0	0
Ilk	0	0.172431724321679	0.0581407973224266	0	0	0.625428387960202
Cisd2	-0.261870237894174	0	0	0	0	0
Fxr2	0	0	0.26070935288755	0	0	1.73896003810708
Pcid2	0	-0.178101015246042	-0.233074083925277	0	0	0.10221518849001
Prim1	0	-0.118395553396923	-0.109874907812291	0	0	-0.015974396634774
Psma3	-1.17719300190635	-0.135446868946165	0.0903040449132197	-2.50052040517324	-0.84896224285118	-0.519832037023539
Skiv2l	0	-0.350483277942126	0.0582051338493721	0	0	-0.216180841815041
Snrpe	0	-0.375401593658179	-0.00603741506672207	0	0	0.0243887527326885
Sart1	-0.279943141510091	-0.0754193509872703	0	0.377799768639599	-0.338335130949241	0
